"sim","agg_loss","claim_count"
7651,70978279.69,872
7652,70308247.86,896
7653,68311433.96,818
7654,69206533.4,845
7655,69243472.56,917
7656,72200110.81,900
7657,69836802.72,859
7658,68200724.82,831
7659,72742352.21,923
7660,73472063.3,900
7661,71408748.57,862
7662,72990543.31,892
7663,69324875.62,866
7664,70598564.53,912
7665,64676726.74,840
7666,71893521.71,854
7667,72525666.61,859
7668,70881681.48,885
7669,73234777.66,898
7670,80404887.28,900
7671,67378990.96,822
7672,71433983.77,856
7673,73748236.82,904
7674,73279251.25,840
7675,72148209.2,871
7676,71062315.59,831
7677,73311459.25,904
7678,71994410.77,896
7679,72201178.98,874
7680,73092964.69,888
7681,74725319.48,897
7682,72171527.54,871
7683,79785076.73,940
7684,70930095.45,868
7685,77052726.45,932
7686,74775296.28,942
7687,72050235.25,867
7688,69031749.99,863
7689,65110195.75,802
7690,66776417.12,845
7691,69311680.37,833
7692,67269254.22,822
7693,74229482.66,890
7694,74868371.39,926
7695,75872997.33,892
7696,75298064.84,903
7697,69765553.07,864
7698,69227323.8,874
7699,65828298.01,834
7700,71751098.92,872
7701,67128653.13,826
7702,72058859.81,903
7703,70227180.04,850
7704,69147019.08,872
7705,73213569.17,883
7706,69630311.91,852
7707,69357776.97,809
7708,69293129.27,876
7709,73229511.26,896
7710,66869224.37,840
7711,70179859.56,875
7712,69467525.3,853
7713,72007262.98,866
7714,85733701.4,943
7715,74020996.23,914
7716,69866899.8,848
7717,71283153.25,880
7718,68855959.94,834
7719,82861121.56,961
7720,75896925.31,889
7721,75449067.38,915
7722,72505442.96,911
7723,67543012.5,850
7724,77670589.21,894
7725,71009310.16,886
7726,72182420.19,865
7727,70244085.2,865
7728,67991346.38,837
7729,71475000.65,874
7730,74139520.92,891
7731,69850798.08,877
7732,72820737.58,886
7733,70429899.51,894
7734,70830225.81,895
7735,67540179.39,859
7736,67504256.1,845
7737,75356893.42,896
7738,70950280.08,850
7739,67929767.63,820
7740,72837211.36,901
7741,72855827.22,906
7742,73760111.64,891
7743,67201420.36,843
7744,70563526.86,877
7745,70103107.96,861
7746,67551440.12,836
7747,70465223.99,858
7748,72406187.31,900
7749,71495950.69,864
7750,75029896.12,864
7751,70426125.76,878
7752,70910002.34,867
7753,67923003.82,834
7754,74347245.76,935
7755,71252553.86,892
7756,70795581.24,847
7757,73388354.52,901
7758,71210852.88,882
7759,70481835.45,875
7760,74121746.98,828
7761,71708147.67,885
7762,70998458.54,869
7763,73141672.53,904
7764,71757576.09,889
7765,69497828.18,845
7766,69569394.53,861
7767,72744626.5,877
7768,70627889.61,867
7769,73247469.57,875
7770,76752405.8,903
7771,75018507.16,922
7772,70988769.3,880
7773,71982291.8,890
7774,71048009.32,866
7775,73438456.72,918
7776,71036973.2,901
7777,72683104.21,853
7778,69095539.91,852
7779,73514566.21,861
7780,70166824.98,860
7781,67506445.1,857
7782,66949887.87,840
7783,77576262.69,962
7784,69665836.95,865
7785,73880459.28,933
7786,72248778.65,904
7787,75610726.37,902
7788,70283022.96,847
7789,75110929.08,892
7790,76548055.99,901
7791,69312740.15,856
7792,72682408.54,892
7793,68679023.78,825
7794,66666074.19,875
7795,71816692.02,891
7796,76236714.71,923
7797,77458009.81,951
7798,72907316.56,871
7799,65298585.52,825
7800,71084127.6,863
7801,70376174.61,870
7802,70286399.41,861
7803,69554593.57,858
7804,70702610.2,882
7805,69633984.61,858
7806,75743709.45,926
7807,65461147.75,821
7808,63124112.83,790
7809,70901286.14,866
7810,75826882.86,865
7811,75133103.51,877
7812,71255833.97,827
7813,69405020.25,862
7814,73542803.57,870
7815,71103342,863
7816,74933258.9,861
7817,70912363.39,885
7818,69681083.2,853
7819,66855396.13,807
7820,73005266.63,878
7821,74319327,900
7822,69666833.27,854
7823,72514395.69,838
7824,74359120.56,890
7825,67283637.02,856
7826,68896436.61,868
7827,70735399.78,873
7828,69659971.82,877
7829,73849291.13,883
7830,77755489.43,894
7831,71543410.59,859
7832,67366087.5,855
7833,71097699.56,874
7834,67465367.35,823
7835,71974136.56,927
7836,67063901.99,824
7837,70185854.41,875
7838,71560118.24,881
7839,69956334.66,833
7840,68382180.95,859
7841,70127759.33,861
7842,76890038.68,885
7843,76285772.56,948
7844,67096958.56,842
7845,73124183.32,888
7846,68284189.68,869
7847,68820747.02,836
7848,69079317,836
7849,69967703.69,872
7850,74920187.9,910
7851,67707761.56,870
7852,71837439.22,887
7853,67322601.01,841
7854,73796374.69,889
7855,73907169.49,893
7856,77186924.28,868
7857,71455743.46,841
7858,70624985.78,885
7859,77320591.94,900
7860,70584790.26,915
7861,77667534.99,899
7862,75609145.59,906
7863,76148037.96,928
7864,71277250.14,866
7865,69625165.43,857
7866,66786261.06,832
7867,73383867.81,898
7868,68072257.85,862
7869,72107148,872
7870,73482657.17,858
7871,70169389.79,857
7872,76184744.68,930
7873,65514482.63,804
7874,75779160.74,908
7875,68777483.08,855
7876,70668407.3,883
7877,74726469.17,883
7878,77672281.3,983
7879,71367334.61,856
7880,70851308,849
7881,68200570.44,835
7882,70273542.82,859
7883,70209399.48,870
7884,73523743.28,908
7885,69899512.72,872
7886,70994726.81,864
7887,72196297.44,886
7888,71483543.38,855
7889,74235743.47,897
7890,67128966.71,800
7891,74102147.38,914
7892,70493735.88,837
7893,70314525.95,880
7894,71553735.08,887
7895,70557680.17,863
7896,72388683.25,865
7897,66021321.54,812
7898,74573836.93,906
7899,72896188.89,866
7900,71712835.2,893
7901,68681479.26,865
7902,70543788.61,876
7903,70841471.11,843
7904,73867763.15,913
7905,77977827.53,929
7906,71140332.01,876
7907,72096032.45,874
7908,72548781.33,900
7909,69380825.49,873
7910,75269161.66,854
7911,71313989.49,855
7912,70489736.55,860
7913,71458867.97,809
7914,70543009.28,867
7915,71389835.78,860
7916,73337078.81,872
7917,68880669.32,843
7918,68872772.82,829
7919,74404626.94,927
7920,70509689.47,868
7921,71152471.07,869
7922,67207450.27,851
7923,71646550.97,887
7924,70314117.6,863
7925,71281500.09,886
7926,70140200.85,855
7927,76515270.1,948
7928,72922674.62,863
7929,71161399.48,870
7930,68047351.37,864
7931,67701472.15,845
7932,69616275.34,869
7933,68264751.04,842
7934,72502257.92,880
7935,71278235.68,919
7936,71413986.85,883
7937,76369359.51,921
7938,70001776.51,837
7939,73029316.67,890
7940,69621334.62,856
7941,72174316.28,878
7942,71275755.15,874
7943,69517220.76,890
7944,76391235.86,880
7945,70786746.79,853
7946,70657888.96,866
7947,72883067.01,868
7948,68430058.32,865
7949,69481425.91,874
7950,73342105.1,899
7951,69025535.8,873
7952,71396684.67,875
7953,75429811.56,947
7954,72847234.71,876
7955,70355035.12,880
7956,69809017.88,883
7957,70604067.4,893
7958,71299070.77,885
7959,72228930.27,903
7960,67048009.05,847
7961,70391563.23,846
7962,70417062.22,841
7963,74353208.98,871
7964,76386627.69,887
7965,71053233.28,870
7966,70654223.46,880
7967,74176102.83,893
7968,74040343.52,917
7969,68235653.56,858
7970,73399467.65,891
7971,72335686.17,876
7972,70839799.74,870
7973,64762997.64,800
7974,72254306.33,883
7975,72724020.05,908
7976,68740828.2,890
7977,73217160.35,895
7978,71433000.89,876
7979,73798515.63,928
7980,69854555.62,893
7981,67000426.86,843
7982,68973840.17,823
7983,68532221.12,891
7984,69492749.63,849
7985,73673298.24,855
7986,75606915.82,894
7987,74002018.29,920
7988,73603452.23,889
7989,71132787.76,906
7990,70915410.85,875
7991,71004957.75,883
7992,69173872.51,864
7993,74624407.8,892
7994,70391398.33,854
7995,73345999.95,923
7996,73047080.92,890
7997,70530943.69,883
7998,70282948.58,892
7999,69179228.36,848
8000,72044285.82,890
8001,70297592.89,877
8002,69064590.6,833
8003,71110350.29,873
8004,67806844.34,846
8005,71249419.29,864
8006,78123483.89,914
8007,66135690.37,821
8008,63927267.19,811
8009,70581778.19,857
8010,69502871.66,886
8011,65752853.24,840
8012,70830511.64,873
8013,72852075.97,901
8014,74447218.97,871
8015,69461369.38,867
8016,75385465.37,910
8017,65765015.68,845
8018,73696412,895
8019,73502664.31,900
8020,72377123.83,844
8021,68529943.86,877
8022,72470715.87,893
8023,70686993.24,857
8024,70567342.93,886
8025,75876349.78,885
8026,66584754.04,850
8027,68154624.2,863
8028,69439219.94,842
8029,66504667.48,849
8030,72615161.36,894
8031,68355372.74,860
8032,72121505.56,908
8033,68970830.5,865
8034,77057032.23,934
8035,71113306.32,861
8036,72754551.84,889
8037,71548912.27,862
8038,67221877.2,820
8039,66840315.59,837
8040,69963545.78,879
8041,70202930.82,839
8042,76078466.83,905
8043,74928760.85,914
8044,68453987.39,843
8045,67560414.45,822
8046,69880936.08,864
8047,67734493.57,863
8048,69163018.03,866
8049,73908629.49,910
8050,72913955,881
8051,71757169.33,890
8052,69356957.33,889
8053,73621611.73,908
8054,76042139.02,908
8055,68436266.47,851
8056,74446037.61,890
8057,67041116.07,809
8058,69266942.1,866
8059,68460366.08,845
8060,68719638.56,830
8061,70828885.2,858
8062,69082725.6,826
8063,69555474.22,860
8064,73586923.85,884
8065,76318619.98,934
8066,74649233.52,917
8067,69172460.47,854
8068,71391744,861
8069,71453041.29,882
8070,72824646.03,892
8071,73684228.77,869
8072,66364599.92,856
8073,68844073.42,874
8074,74295499.42,916
8075,77906608.28,882
8076,67831890.4,846
8077,74230972.45,882
8078,72324300.99,877
8079,69152740.63,866
8080,67775128.49,850
8081,73568997.34,911
8082,72884317.98,879
8083,65466829.27,814
8084,69360161.04,875
8085,71513514.88,907
8086,68092056.85,834
8087,77288561.51,929
8088,71147642.39,892
8089,74330277.55,859
8090,69409079.34,859
8091,68354845.43,814
8092,72662398.59,896
8093,76175743.19,868
8094,72047183.09,872
8095,73662231.62,877
8096,66038032.13,833
8097,77453291.6,925
8098,69105251.61,870
8099,70218034.38,861
8100,71087399.19,867
8101,71254636.92,868
8102,76013360.45,942
8103,72691484.63,880
8104,77543649.15,872
8105,65533322.86,825
8106,65825231.85,790
8107,70769301.35,859
8108,68988091.62,871
8109,73163848.96,894
8110,70437152.76,867
8111,70781707.55,843
8112,72336549.97,909
8113,71285496.02,892
8114,71015713.53,879
8115,76065253.17,888
8116,71656187.71,886
8117,83297969.97,920
8118,69343506.9,872
8119,73022371.58,896
8120,75395372.25,895
8121,72335236.44,932
8122,70470527.2,873
8123,69032895.13,857
8124,72241947.81,873
8125,72493941.8,894
8126,73690830.14,889
8127,77224684.3,908
8128,72847046.63,892
8129,70653665.48,807
8130,70338701.66,841
8131,76152232.13,938
8132,69487491.14,856
8133,68597536.14,839
8134,75122843.57,908
8135,69992443.84,846
8136,71704738.65,893
8137,74693870.44,897
8138,74087049.61,905
8139,71550326.76,891
8140,68863122.42,852
8141,67751687.54,834
8142,73155941.47,918
8143,68748780.7,842
8144,70440128.73,858
8145,75691424.6,880
8146,71608510.52,853
8147,68347457.37,849
8148,73928824.43,901
8149,68646055.61,858
8150,73673685.73,878
8151,72860205.95,909
8152,66223177.27,803
8153,65867076.42,820
8154,71992767.59,839
8155,71434790.09,869
8156,76338353.47,945
8157,69127807.62,841
8158,73145714.96,894
8159,73776860.2,861
8160,73750685.58,864
8161,72276465.47,862
8162,71181471.99,859
8163,69337694.16,849
8164,78786634.37,859
8165,72375392.97,892
8166,70676119.59,866
8167,79051465.65,934
8168,74594561.22,934
8169,71509748.88,884
8170,72026761.92,871
8171,72626424.76,870
8172,69940695.18,859
8173,70886925.87,858
8174,72938776.62,877
8175,68949899.78,851
8176,70695901.4,862
8177,69172802.17,850
8178,71944832.83,886
8179,71779574.27,918
8180,71018739.88,855
8181,73359594.53,892
8182,65372581.23,808
8183,73518503.05,924
8184,70347522.93,884
8185,69865533.98,885
8186,70091156.68,834
8187,68166262.64,848
8188,75011057.7,895
8189,69930259.22,897
8190,70841045.18,865
8191,71176098.38,857
8192,72713808.26,891
8193,69965105.89,855
8194,71259831.6,862
8195,75042266.86,905
8196,71427758.8,876
8197,76782387.25,926
8198,70173733.58,851
8199,76117195.89,897
8200,74244500.54,883
8201,69031479.76,847
8202,76707812.78,919
8203,69094301.21,872
8204,69914857.39,866
8205,76331145.36,928
8206,69884371.38,835
8207,70022887.65,866
8208,76860245.02,930
8209,72448789.82,898
8210,71759026.65,883
8211,72717224.1,882
8212,68554010.02,861
8213,73175580.39,896
8214,76459242.86,901
8215,72053818.28,885
8216,68296264.37,849
8217,69199080.05,833
8218,74723865.38,896
8219,72340050.42,870
8220,74008976.66,886
8221,72765967.66,906
8222,73078327.08,906
8223,69322498.52,813
8224,72081987.13,897
8225,76309669.9,927
8226,68831440.83,841
8227,73647703.45,892
8228,69043931.86,855
8229,67957570.2,860
8230,70404457.88,858
8231,68977043.49,897
8232,68747889.42,853
8233,69313184.31,890
8234,71985072.2,851
8235,74419481.61,914
8236,72259822.79,896
8237,71334204.64,890
8238,71480833.67,874
8239,70208747.44,855
8240,73746728.76,896
8241,71777004.87,887
8242,74385473.12,901
8243,71962703.99,891
8244,76415316.19,902
8245,71013797.67,907
8246,71501494.21,884
8247,69288910.83,881
8248,75177964.22,898
8249,73334180.86,885
8250,74208591.44,929
8251,71937956.99,877
8252,72167224.19,851
8253,72769548.24,876
8254,70450912.53,855
8255,72286743.73,889
8256,70789396.45,865
8257,74832497.52,900
8258,77366549.81,936
8259,69491768.7,857
8260,64839587.85,817
8261,75485605.43,891
8262,68804261.58,871
8263,69455465.33,863
8264,69900709.39,861
8265,71909031.93,890
8266,69657151.91,877
8267,72065628.04,884
8268,69181390.45,851
8269,66651697.58,862
8270,70513685.07,848
8271,71381150.92,897
8272,72501693.65,910
8273,67437232.47,852
8274,69858005.76,873
8275,71084707.85,824
8276,73311206.14,896
8277,71308275.6,870
8278,75531750.98,882
8279,74152989.69,916
8280,70579511.89,869
8281,73375399.5,867
8282,72424794.15,877
8283,69772847.89,868
8284,71780898.87,880
8285,72418244.94,886
8286,69303844.3,849
8287,77012570.29,848
8288,73645977.89,890
8289,72580795.88,885
8290,63843108.96,813
8291,68406041.32,857
8292,68091288.04,801
8293,73788278.79,866
8294,68023114.37,841
8295,77794944.58,929
8296,71783081.63,874
8297,69257937.67,838
8298,74186634.29,901
8299,71059159.7,865
8300,74775239.64,918
8301,69227724.33,892
8302,75060201.57,913
8303,75966346.33,921
8304,72431736,861
8305,70082578.18,881
8306,66827049.03,850
8307,69051823.91,851
8308,68581523.51,848
8309,69968260.17,845
8310,72491391.24,851
8311,75938990.91,917
8312,69681018.71,862
8313,72822976.35,870
8314,67456743.96,824
8315,74077791.38,917
8316,69552453.38,848
8317,67867356.03,844
8318,67926690.03,863
8319,74075714.84,925
8320,69120885.12,846
8321,69681260.42,881
8322,70083668.5,878
8323,70507345.82,875
8324,70793713.33,855
8325,68627736.11,857
8326,77806339.5,915
8327,75897718.12,908
8328,70903937.14,884
8329,73113823.17,866
8330,72278257.18,872
8331,73947175.76,928
8332,74076696.74,905
8333,71296600.05,870
8334,73808390.94,906
8335,68193527.41,839
8336,72915588.17,891
8337,68993363.25,878
8338,71255813.02,815
8339,71873852.49,881
8340,67772445.29,856
8341,72427565.41,880
8342,73270637.91,882
8343,69833407.16,865
8344,74623614.02,877
8345,71388594.66,867
8346,70482778.32,893
8347,69187442.6,867
8348,67661144.81,817
8349,74827930.17,923
8350,78045707.02,890
8351,68681207.98,885
8352,67111596.52,860
8353,76924580.52,923
8354,67621908.97,823
8355,74112630.6,926
8356,70331249.34,868
8357,71527521.62,849
8358,66078920.6,838
8359,75425821.48,882
8360,73053514.67,886
8361,74844349.54,862
8362,73117099.51,891
8363,76769733.47,883
8364,71917139.7,901
8365,65422865.99,820
8366,70660608.42,884
8367,74279181.1,868
8368,72562379.12,902
8369,68331145.89,856
8370,70851315.79,886
8371,68932491.49,863
8372,73880076.87,905
8373,67643140.02,854
8374,69498870.95,895
8375,68296602.65,862
8376,71501127.6,900
8377,70134038.98,870
8378,75469819.44,935
8379,72157474.64,894
8380,76742580.95,899
8381,70147583.98,855
8382,70264370.24,875
8383,76888418.95,916
8384,75218681.28,877
8385,71786302.1,894
8386,68997673.42,858
8387,71771120.32,853
8388,75853631.19,862
8389,72308136.37,892
8390,67848442.02,826
8391,72439445.6,881
8392,72660187.08,876
8393,71350940.18,883
8394,74492357.33,889
8395,67656464.65,838
8396,72475140.53,892
8397,72996143.55,862
8398,72913277.53,893
8399,70118244.79,847
8400,70950799.49,856
8401,75220711.32,879
8402,66547190.13,860
8403,71844312.6,875
8404,70262901.5,884
8405,70700805.12,840
8406,71805041.53,842
8407,66575677.73,831
8408,68121517.75,855
8409,73663808.97,906
8410,75113148.82,902
8411,69669111.59,863
8412,72686719.28,879
8413,66708298.17,834
8414,71727620.02,882
8415,75726696,925
8416,71648592.42,896
8417,78435132.43,932
8418,80552517.38,949
8419,73095855.71,882
8420,73113486.83,893
8421,69437417.1,854
8422,75785341.18,945
8423,65786856.21,832
8424,73289191.25,886
8425,70952348.63,870
8426,71724894.55,868
8427,68899320.42,833
8428,69146379.21,838
8429,71864450.76,884
8430,68376106.47,843
8431,71940475.08,875
8432,66986772.59,852
8433,68982184.18,854
8434,75353903.02,870
8435,69741139.52,866
8436,70630443.71,878
8437,64176200.54,811
8438,78845945.6,934
8439,67747105.45,851
8440,70509629.22,865
8441,66183719.15,837
8442,69341671.58,873
8443,73011974.11,871
8444,79681331.82,917
8445,71705972.5,866
8446,68694259.89,863
8447,66943791.33,811
8448,70860769.77,888
8449,66555340.48,833
8450,71967895.54,885
8451,71533175.08,874
8452,71314116.86,875
8453,68798941.22,854
8454,72784979.57,893
8455,67389753.63,865
8456,68454185.81,842
8457,70796644.73,858
8458,72165461.74,871
8459,68782699.13,850
8460,73631951.69,869
8461,67101344.29,850
8462,76233187.15,955
8463,66997112.02,852
8464,70053781,853
8465,79340111.01,954
8466,73012318.74,880
8467,70963890.18,846
8468,72589744.8,875
8469,71042758.67,876
8470,69898678.85,841
8471,70538090.57,861
8472,67401916.98,840
8473,70171052.12,842
8474,70771676.69,879
8475,73856877.35,921
8476,67348930.37,860
8477,70659326.98,896
8478,74044303.8,869
8479,70293970.65,861
8480,65700114.73,846
8481,72752944.5,874
8482,66501382.81,859
8483,68578447.67,840
8484,71755579.41,878
8485,69445407.15,884
8486,77205744.16,902
8487,76865275.55,881
8488,69031368.1,859
8489,67979908.12,889
8490,74584938.72,855
8491,77174512.57,945
8492,77040023.96,888
8493,67688821.24,820
8494,72332396.69,870
8495,75788805.66,885
8496,69500344.72,868
8497,71127707.29,888
8498,69251219.29,873
8499,70587006.51,871
8500,65416519.96,816
8501,68135732.21,854
8502,71189080.71,866
8503,71188070,885
8504,70931432.85,840
8505,68821404.86,848
8506,82616198.95,947
8507,70098194.9,872
8508,71841259.84,883
8509,70684375.14,871
8510,75917862.41,859
8511,84247095.63,950
8512,71177605.82,891
8513,71466404.51,859
8514,68995934.72,862
8515,66715568.01,821
8516,71838862.91,869
8517,70272037.93,893
8518,68138328.71,841
8519,70353838.67,863
8520,66626760.01,819
8521,75641618.25,873
8522,71496001.22,844
8523,70569121.68,865
8524,69018321.49,862
8525,70988910.02,904
8526,68877088.56,869
8527,73897334.39,912
8528,73289507.71,909
8529,72246216.34,863
8530,70520879.11,868
8531,68390306.59,852
8532,71527658.51,871
8533,73987125.96,926
8534,70718191.89,856
8535,70991447.62,872
8536,70087646.47,842
8537,70889402.85,858
8538,61744481.69,764
8539,71990653.5,889
8540,68996023.88,860
8541,68628550.73,873
8542,75845812.09,915
8543,69996776,872
8544,72788202.24,902
8545,76561333.11,891
8546,70084299.39,843
8547,69177470.38,871
8548,69369470.11,888
8549,65244541.93,815
8550,70713398.44,887
8551,68559269.37,841
8552,70218179.23,860
8553,70727380.11,874
8554,70234328.92,858
8555,72736323.49,891
8556,67321836.91,823
8557,75783815.96,921
8558,72598749.19,899
8559,73623191.58,837
8560,76931680.58,891
8561,72882521.47,866
8562,71591547.76,873
8563,75271466.73,893
8564,67217380.15,828
8565,66021035.5,837
8566,68387895.04,859
8567,71265813.59,895
8568,74564882.99,887
8569,82425641.81,962
8570,71265756.45,869
8571,74282834.15,930
8572,72422632.55,835
8573,75013559.24,917
8574,76303553.19,925
8575,75531649.21,882
8576,78505539.41,929
8577,72186734.9,889
8578,70935097.22,852
8579,70122150.22,875
8580,67471045.57,859
8581,73334650.07,866
8582,73380645.23,911
8583,69854302,865
8584,69894286.5,844
8585,68544657.19,872
8586,69685042.44,893
8587,68925400.74,879
8588,67787808.17,846
8589,77289201.88,866
8590,70666806.82,891
8591,73457886.12,907
8592,77610894.24,921
8593,72049691.92,873
8594,69762597.66,868
8595,70538152.95,856
8596,74465152.31,910
8597,74645299.05,913
8598,72313987.46,901
8599,73399662.31,877
8600,70050902.84,838
8601,64335877.83,818
8602,73266069.3,871
8603,70683635.15,875
8604,73679360.58,871
8605,67750682.83,856
8606,73871799.75,890
8607,67165538.76,829
8608,71002767.95,925
8609,68900259.63,854
8610,69454762.8,857
8611,68994774.97,870
8612,70174817.82,852
8613,72046869.15,843
8614,64412207.24,811
8615,73108233.7,899
8616,69235841.43,842
8617,74120688.93,889
8618,72754983.43,920
8619,68577495.55,855
8620,67433636.22,821
8621,73392250.31,887
8622,73798382.87,901
8623,67349975.65,831
8624,72431474.07,869
8625,73587530.02,891
8626,77196931.77,928
8627,69872020.88,856
8628,72434722.88,912
8629,74888972.16,863
8630,74878837.6,907
8631,69930771.43,884
8632,74121889.52,903
8633,68744767.13,863
8634,68083489.75,841
8635,70223708.29,856
8636,70966785.88,893
8637,68733456.83,858
8638,75310798.88,894
8639,73170848.57,915
8640,71844058.67,883
8641,73508818.43,911
8642,69252882.39,845
8643,77831765.37,877
8644,71871950.51,879
8645,66818733.36,804
8646,68928472.23,858
8647,71264546.57,898
8648,72848350.27,870
8649,70421676.09,893
8650,73877211.2,872
8651,66952513.65,828
8652,73463833.58,902
8653,67947131.6,849
8654,71249252.24,883
8655,66899452.99,844
8656,74956241.78,879
8657,67735518.41,856
8658,70836924.71,901
8659,75343372.31,947
8660,76598438.98,935
8661,69015504.3,846
8662,65283413.77,824
8663,76324021.65,922
8664,71629769.51,858
8665,75579091.2,923
8666,77131245.66,876
8667,70284758.11,851
8668,71418825.92,885
8669,76159780.01,891
8670,68387037.25,855
8671,77800711.31,888
8672,70353167.81,862
8673,71732966.89,888
8674,75083756.92,886
8675,72096556.91,897
8676,70168396.93,868
8677,72634678.92,880
8678,70453079.68,885
8679,68940385.23,849
8680,72949599.37,919
8681,67657625.05,827
8682,70090853.14,864
8683,67503553.6,822
8684,74443411.71,851
8685,74698674.1,908
8686,69815950.2,846
8687,74243755.88,868
8688,73905499,945
8689,77388271.78,964
8690,68163919.12,817
8691,69142706.52,858
8692,71488880.19,838
8693,71124648.71,864
8694,70206798.47,821
8695,74126215.38,874
8696,70720325.14,889
8697,76252350.38,868
8698,73660827.02,879
8699,69725189.21,848
8700,69692158.91,854
8701,67619509.57,844
8702,71224979.5,881
8703,69300598.7,858
8704,71020284.6,889
8705,72064856.58,900
8706,68280153.34,853
8707,75173220.67,904
8708,68856214.89,852
8709,71269860.23,855
8710,75706751.45,925
8711,73520695.16,897
8712,66046012.76,788
8713,72076041.51,910
8714,70376514.91,862
8715,70483076.12,868
8716,73104023.01,873
8717,67627474.29,856
8718,71213544.5,882
8719,71765127.48,839
8720,72237744.08,908
8721,70006229.91,868
8722,78201529.7,906
8723,69573733.8,885
8724,71362083.4,873
8725,68526954.61,856
8726,72063222.13,902
8727,66888924.26,861
8728,73968842.56,885
8729,71883447.53,853
8730,69404597.5,840
8731,70526708.07,858
8732,73526884.49,889
8733,75366706.69,919
8734,70645442.14,880
8735,69368210.64,873
8736,74349486.62,898
8737,69240695.2,894
8738,73734193.05,896
8739,67325429.77,838
8740,75629734.92,875
8741,66288403.65,837
8742,74475786.41,906
8743,69169358,872
8744,70710963.95,897
8745,79973321.33,948
8746,73732020.38,883
8747,74080592.86,883
8748,74386147.97,921
8749,74705917.84,926
8750,74410123.44,919
8751,75671263.44,913
8752,72081740.83,886
8753,68354379.26,836
8754,69789957.99,867
8755,70636829.98,865
8756,71890862.16,870
8757,71611877.95,883
8758,71691764.16,878
8759,71158880,874
8760,74371207.88,888
8761,75839068.18,884
8762,62811077.61,783
8763,71705845.36,875
8764,68851728.9,844
8765,75351216.69,903
8766,70081135.25,877
8767,75570725.22,907
8768,66530822.16,837
8769,68202606.19,833
8770,72303520.67,902
8771,67960976.12,865
8772,72123516.28,894
8773,69261510.86,835
8774,71553023.54,840
8775,71801162.96,860
8776,74606234.05,867
8777,69638371.45,846
8778,70807922.99,882
8779,72452934.9,842
8780,68514621.74,813
8781,70246098.15,886
8782,69338715.44,852
8783,72527271.96,857
8784,65904302.83,810
8785,71146029.97,898
8786,76747810.8,893
8787,73324234.14,917
8788,73194779.11,869
8789,73638440.62,926
8790,73022412.36,887
8791,71719797.98,915
8792,68135732.19,841
8793,68017981.83,832
8794,71567912.47,886
8795,69462602.92,857
8796,76190098.38,895
8797,68585299.2,841
8798,70547560.12,885
8799,72020180.2,893
8800,71999062.04,890
8801,73167104.85,890
8802,74291006.4,916
8803,71654520.24,906
8804,68345624.89,829
8805,70387416.8,849
8806,78943043.42,909
8807,67878174.43,859
8808,71409947.31,861
8809,71052097.51,869
8810,76434765.37,927
8811,75028476.5,930
8812,69915122.03,863
8813,68336728.79,864
8814,74452757,884
8815,70538005.17,867
8816,74696283.57,879
8817,68179377.83,865
8818,71422146.51,912
8819,72866191.34,893
8820,65579925.12,808
8821,71475794.08,886
8822,70801256.07,898
8823,71279801.48,846
8824,74257136.29,834
8825,70008853.43,874
8826,69361143.27,850
8827,73309418.68,890
8828,71509857.49,881
8829,69595394,873
8830,72726434.67,916
8831,67963530.92,863
8832,70634465,867
8833,70679887.23,879
8834,70915880.64,862
8835,72521326.32,871
8836,71801359.43,834
8837,68459729.75,854
8838,79169599.81,913
8839,63591957.69,810
8840,77010701.4,924
8841,75936620.58,927
8842,69192362.42,828
8843,62030623.65,803
8844,72802701,881
8845,64538406.67,831
8846,72245819.98,884
8847,67507196.34,820
8848,72690992.84,905
8849,76293655.81,869
8850,74814397.97,902
8851,72760037.84,891
8852,76945252.23,929
8853,68189486.45,855
8854,69734848.32,900
8855,73298312.94,893
8856,71718734.79,894
8857,66515467.62,847
8858,74738860.29,901
8859,73520859.17,886
8860,77008387.13,916
8861,72636314.93,884
8862,71593114.15,886
8863,73815259.52,947
8864,72081872.82,894
8865,68950812.73,835
8866,70429516.09,855
8867,71856538,881
8868,70898731.61,890
8869,69999875.27,864
8870,69308318.4,851
8871,66707018.56,809
8872,68013927.63,827
8873,68604560.77,882
8874,68819456.5,855
8875,68322264.61,853
8876,76288169.54,904
8877,74534320.9,906
8878,71760729.23,866
8879,75577409.57,925
8880,69205431.49,854
8881,68661641.03,848
8882,74463739.81,902
8883,69038187.79,900
8884,71122440.17,880
8885,78038363.41,944
8886,76044152.03,897
8887,74128460.29,896
8888,69197084.6,851
8889,67752167.82,830
8890,75795878.71,925
8891,70928576.91,863
8892,75146545.45,897
8893,69347214.3,868
8894,75211656.36,915
8895,76481131.16,915
8896,75742209.84,891
8897,73955978.05,913
8898,71424963.54,875
8899,74221022.1,908
8900,69474062.36,866
8901,75268649.03,912
8902,71448669.74,915
8903,76633024.83,926
8904,67003364.03,823
8905,75448530.18,911
8906,67918199.53,830
8907,74048770.98,915
8908,74232433.06,906
8909,74056770.72,872
8910,69229528.6,861
8911,68873045.69,880
8912,70088307.31,870
8913,71600590.94,906
8914,71601292.32,890
8915,69585819.74,837
8916,74169055.86,878
8917,67622568.71,857
8918,73212033.54,905
8919,70972463.04,858
8920,75631602.52,903
8921,67434815.67,850
8922,73012695.22,891
8923,63914628.31,793
8924,72614824.55,871
8925,76801289.73,948
