"sim","solar_system_original","agg_loss","claim_count"
6938,"Bayesian System",16288938.43,193
6938,"Helionis Cluster",48514481.15,586
6938,"Oryn Delta",8105780.26,89
6939,"Bayesian System",15997319.88,196
6939,"Helionis Cluster",49042051.52,615
6939,"Oryn Delta",8417240.84,94
6940,"Bayesian System",16892914.01,198
6940,"Helionis Cluster",46590200.32,556
6940,"Oryn Delta",8081590.23,96
6941,"Bayesian System",17810163.91,217
6941,"Helionis Cluster",45475863.85,571
6941,"Oryn Delta",10598568.17,100
6942,"Bayesian System",14339899.25,184
6942,"Helionis Cluster",48212474.01,597
6942,"Oryn Delta",6728088.58,91
6943,"Bayesian System",16562309.76,203
6943,"Helionis Cluster",46469164.31,586
6943,"Oryn Delta",7009266.53,86
6944,"Bayesian System",16777470.04,204
6944,"Helionis Cluster",51346689.22,601
6944,"Oryn Delta",6197582.23,79
6945,"Bayesian System",15180638.76,170
6945,"Helionis Cluster",43759576.98,553
6945,"Oryn Delta",7938654.17,99
6946,"Bayesian System",16077596.72,200
6946,"Helionis Cluster",46549415.25,576
6946,"Oryn Delta",9723869.74,117
6947,"Bayesian System",12554566.69,156
6947,"Helionis Cluster",49320509.73,594
6947,"Oryn Delta",7893203.33,94
6948,"Bayesian System",19008453.71,238
6948,"Helionis Cluster",45458138.77,555
6948,"Oryn Delta",7293581.04,90
6949,"Bayesian System",15836725.03,200
6949,"Helionis Cluster",44045870.3,530
6949,"Oryn Delta",10345213.89,110
6950,"Bayesian System",14842482.19,207
6950,"Helionis Cluster",46724441.67,604
6950,"Oryn Delta",7486118.87,96
6951,"Bayesian System",16733192.8,196
6951,"Helionis Cluster",44669033.71,556
6951,"Oryn Delta",8209944.58,95
6952,"Bayesian System",17264814,202
6952,"Helionis Cluster",50204796.04,604
6952,"Oryn Delta",7800967.96,95
6953,"Bayesian System",16736062.7,193
6953,"Helionis Cluster",43815795.26,565
6953,"Oryn Delta",6305522.73,86
6954,"Bayesian System",16137768.7,205
6954,"Helionis Cluster",51005445.33,582
6954,"Oryn Delta",8481669.98,97
6955,"Bayesian System",16485466.26,219
6955,"Helionis Cluster",51087173.92,608
6955,"Oryn Delta",7916161.71,94
6956,"Bayesian System",16856781.04,200
6956,"Helionis Cluster",51295339.22,617
6956,"Oryn Delta",8567860.83,92
6957,"Bayesian System",15182525.87,199
6957,"Helionis Cluster",45536051.94,573
6957,"Oryn Delta",8211252.36,88
6958,"Bayesian System",16281788.25,198
6958,"Helionis Cluster",44794842.67,538
6958,"Oryn Delta",7785462.09,88
6959,"Bayesian System",14194535.5,188
6959,"Helionis Cluster",45362870.41,597
6959,"Oryn Delta",6222754.46,75
6960,"Bayesian System",14457638.06,187
6960,"Helionis Cluster",47603156.44,580
6960,"Oryn Delta",9305978.25,106
6961,"Bayesian System",16343849.09,202
6961,"Helionis Cluster",44175246.69,559
6961,"Oryn Delta",9599193.25,108
6962,"Bayesian System",16726731.56,191
6962,"Helionis Cluster",44436824.27,540
6962,"Oryn Delta",9285615.17,109
6963,"Bayesian System",15781090.61,202
6963,"Helionis Cluster",46744045.53,573
6963,"Oryn Delta",8126414.98,98
6964,"Bayesian System",17435995.79,197
6964,"Helionis Cluster",48866287.48,589
6964,"Oryn Delta",7401112.62,89
6965,"Bayesian System",17031678.79,214
6965,"Helionis Cluster",47235574.12,577
6965,"Oryn Delta",11481269.61,97
6966,"Bayesian System",15862239.76,198
6966,"Helionis Cluster",46933711.77,584
6966,"Oryn Delta",7816676.59,90
6967,"Bayesian System",15990793.58,199
6967,"Helionis Cluster",46586994.7,598
6967,"Oryn Delta",8348699.55,102
6968,"Bayesian System",17702380.06,217
6968,"Helionis Cluster",45542644.11,588
6968,"Oryn Delta",6333581.54,83
6969,"Bayesian System",17264796.57,199
6969,"Helionis Cluster",48486692.54,594
6969,"Oryn Delta",7257798.5,92
6970,"Bayesian System",17935779.39,194
6970,"Helionis Cluster",47314486.25,577
6970,"Oryn Delta",9277973.67,92
6971,"Bayesian System",15111666.08,191
6971,"Helionis Cluster",50653040.63,593
6971,"Oryn Delta",7905382.13,99
6972,"Bayesian System",16517477.84,197
6972,"Helionis Cluster",46073106.22,552
6972,"Oryn Delta",6892804.09,76
6973,"Bayesian System",17593966,225
6973,"Helionis Cluster",47519159.96,598
6973,"Oryn Delta",8017746.06,104
6974,"Bayesian System",17148642.52,209
6974,"Helionis Cluster",45492354.8,567
6974,"Oryn Delta",7913339.17,89
6975,"Bayesian System",15209123.88,190
6975,"Helionis Cluster",49720452.95,565
6975,"Oryn Delta",10043352.52,114
6976,"Bayesian System",16311115.8,207
6976,"Helionis Cluster",54515263.95,621
6976,"Oryn Delta",9220239.96,90
6977,"Bayesian System",17385100.21,183
6977,"Helionis Cluster",48232740.61,590
6977,"Oryn Delta",8311674.48,95
6978,"Bayesian System",16201080.61,214
6978,"Helionis Cluster",48279140.1,593
6978,"Oryn Delta",6992951.48,86
6979,"Bayesian System",16947736.52,187
6979,"Helionis Cluster",50829838.44,590
6979,"Oryn Delta",7187492.9,87
6980,"Bayesian System",16129062.17,202
6980,"Helionis Cluster",48111079.89,596
6980,"Oryn Delta",8249873.64,97
6981,"Bayesian System",16534726.72,203
6981,"Helionis Cluster",46120170.22,573
6981,"Oryn Delta",7262624.88,88
6982,"Bayesian System",15942089.22,205
6982,"Helionis Cluster",47911980.7,596
6982,"Oryn Delta",6601092.95,86
6983,"Bayesian System",18161959.68,208
6983,"Helionis Cluster",46856909.1,569
6983,"Oryn Delta",7033234.68,93
6984,"Bayesian System",17075704.91,211
6984,"Helionis Cluster",47656111.91,591
6984,"Oryn Delta",8388492.08,98
6985,"Bayesian System",17129122.49,191
6985,"Helionis Cluster",48193614.58,601
6985,"Oryn Delta",7737407.96,97
6986,"Bayesian System",18572849.34,200
6986,"Helionis Cluster",45022835.46,576
6986,"Oryn Delta",7844781.72,99
6987,"Bayesian System",16359161.97,203
6987,"Helionis Cluster",48535535.38,563
6987,"Oryn Delta",8879098.58,103
6988,"Bayesian System",17502964.22,215
6988,"Helionis Cluster",49806992.11,622
6988,"Oryn Delta",5990945.73,76
6989,"Bayesian System",14544131.57,185
6989,"Helionis Cluster",46548333.99,585
6989,"Oryn Delta",7281387.12,96
6990,"Bayesian System",14829679.37,192
6990,"Helionis Cluster",47181267.62,559
6990,"Oryn Delta",7870984.87,94
6991,"Bayesian System",16937005.42,212
6991,"Helionis Cluster",47463048.97,585
6991,"Oryn Delta",7266364.17,95
6992,"Bayesian System",16614202.26,195
6992,"Helionis Cluster",47204812.76,596
6992,"Oryn Delta",8736367.77,104
6993,"Bayesian System",17536514.54,218
6993,"Helionis Cluster",46283019.33,590
6993,"Oryn Delta",7677301.41,91
6994,"Bayesian System",19609901.5,236
6994,"Helionis Cluster",45317754.97,560
6994,"Oryn Delta",6797109.69,91
6995,"Bayesian System",15546723.97,187
6995,"Helionis Cluster",47110647.84,571
6995,"Oryn Delta",6256950.98,88
6996,"Bayesian System",16584358.17,220
6996,"Helionis Cluster",49704070.51,614
6996,"Oryn Delta",6967361.34,88
6997,"Bayesian System",16105020.93,200
6997,"Helionis Cluster",45523581.11,577
6997,"Oryn Delta",6902988.92,93
6998,"Bayesian System",17088268.33,206
6998,"Helionis Cluster",51530630.08,589
6998,"Oryn Delta",8498931.93,108
6999,"Bayesian System",16886904.78,206
6999,"Helionis Cluster",44079035.69,566
6999,"Oryn Delta",7282805.83,89
7000,"Bayesian System",15789417.27,189
7000,"Helionis Cluster",45577060.08,594
7000,"Oryn Delta",7390357.96,91
7001,"Bayesian System",16510317.23,196
7001,"Helionis Cluster",49395785.72,604
7001,"Oryn Delta",9304914.72,97
7002,"Bayesian System",18037074.63,211
7002,"Helionis Cluster",49283342.24,604
7002,"Oryn Delta",6902012.85,86
7003,"Bayesian System",15922394.95,197
7003,"Helionis Cluster",50708626.86,607
7003,"Oryn Delta",7122286.87,92
7004,"Bayesian System",17214324.74,210
7004,"Helionis Cluster",50801601.84,642
7004,"Oryn Delta",8421767.83,94
7005,"Bayesian System",16529238.98,187
7005,"Helionis Cluster",46876472.22,580
7005,"Oryn Delta",8554203.75,94
7006,"Bayesian System",16876566.98,195
7006,"Helionis Cluster",48795940.65,587
7006,"Oryn Delta",7851637.68,100
7007,"Bayesian System",15828717.76,195
7007,"Helionis Cluster",46415899.33,590
7007,"Oryn Delta",7832498.4,97
7008,"Bayesian System",15437077.08,200
7008,"Helionis Cluster",52395548.16,571
7008,"Oryn Delta",7592419.77,94
7009,"Bayesian System",19246111.8,203
7009,"Helionis Cluster",52113435.74,629
7009,"Oryn Delta",7386897.82,91
7010,"Bayesian System",14830972.1,190
7010,"Helionis Cluster",48200672.06,576
7010,"Oryn Delta",8536398.42,95
7011,"Bayesian System",16900786.82,210
7011,"Helionis Cluster",46411458.31,581
7011,"Oryn Delta",6982614.15,87
7012,"Bayesian System",16443673.29,196
7012,"Helionis Cluster",48143371.9,586
7012,"Oryn Delta",9219652.96,95
7013,"Bayesian System",17660509.94,213
7013,"Helionis Cluster",40619985.94,538
7013,"Oryn Delta",7385177.9,94
7014,"Bayesian System",17394236.52,221
7014,"Helionis Cluster",51269068.27,608
7014,"Oryn Delta",6638898.7,84
7015,"Bayesian System",16646210.29,199
7015,"Helionis Cluster",53356145.74,640
7015,"Oryn Delta",8306623.22,104
7016,"Bayesian System",20515163.67,242
7016,"Helionis Cluster",52524591.92,594
7016,"Oryn Delta",8958683.61,104
7017,"Bayesian System",16245601.96,188
7017,"Helionis Cluster",47986311.85,564
7017,"Oryn Delta",6787363.2,91
7018,"Bayesian System",18880033.99,227
7018,"Helionis Cluster",44870582.34,581
7018,"Oryn Delta",7796937.75,88
7019,"Bayesian System",15982569.91,187
7019,"Helionis Cluster",47529473.72,566
7019,"Oryn Delta",8995178.9,89
7020,"Bayesian System",17141692.45,215
7020,"Helionis Cluster",48614977.47,600
7020,"Oryn Delta",7543637.38,95
7021,"Bayesian System",18286019.57,227
7021,"Helionis Cluster",49569986.49,582
7021,"Oryn Delta",7532444.31,73
7022,"Bayesian System",15078104.24,175
7022,"Helionis Cluster",43965629.67,555
7022,"Oryn Delta",7056764.62,87
7023,"Bayesian System",15411865.14,180
7023,"Helionis Cluster",44231757.48,538
7023,"Oryn Delta",6090987.93,77
7024,"Bayesian System",16437377.06,200
7024,"Helionis Cluster",45188149.53,545
7024,"Oryn Delta",11303841.5,88
7025,"Bayesian System",14445096.53,188
7025,"Helionis Cluster",45281621.71,559
7025,"Oryn Delta",7102430.16,91
7026,"Bayesian System",15283771.9,199
7026,"Helionis Cluster",43877005.51,568
7026,"Oryn Delta",7918639.91,97
7027,"Bayesian System",20331927.14,203
7027,"Helionis Cluster",47392760,591
7027,"Oryn Delta",7045394.35,88
7028,"Bayesian System",15409611.55,194
7028,"Helionis Cluster",44506813.37,541
7028,"Oryn Delta",6448675,79
7029,"Bayesian System",15821762.44,201
7029,"Helionis Cluster",43172564.04,528
7029,"Oryn Delta",7647518.57,93
7030,"Bayesian System",15670563.12,195
7030,"Helionis Cluster",49232031.91,601
7030,"Oryn Delta",8877093.24,106
7031,"Bayesian System",14272412.37,178
7031,"Helionis Cluster",45865002.98,577
7031,"Oryn Delta",8935696.56,101
7032,"Bayesian System",16353771.91,199
7032,"Helionis Cluster",45716362.2,573
7032,"Oryn Delta",7474010.04,94
7033,"Bayesian System",17715588.08,210
7033,"Helionis Cluster",48444902,570
7033,"Oryn Delta",6679657.77,90
7034,"Bayesian System",16665687.33,201
7034,"Helionis Cluster",48823266.2,593
7034,"Oryn Delta",7313296.23,90
7035,"Bayesian System",14720743.47,184
7035,"Helionis Cluster",44489692.51,550
7035,"Oryn Delta",8252235.49,97
7036,"Bayesian System",14368383.67,181
7036,"Helionis Cluster",49685471.87,604
7036,"Oryn Delta",7166520.61,87
7037,"Bayesian System",16291063.32,198
7037,"Helionis Cluster",45561553.51,601
7037,"Oryn Delta",6843969.89,82
7038,"Bayesian System",14448370.52,188
7038,"Helionis Cluster",44771993.22,562
7038,"Oryn Delta",9393001.31,97
7039,"Bayesian System",17494534.99,217
7039,"Helionis Cluster",46471240.09,576
7039,"Oryn Delta",8408423.99,98
7040,"Bayesian System",14341630.41,173
7040,"Helionis Cluster",45967547.32,576
7040,"Oryn Delta",7162720.17,97
7041,"Bayesian System",17267921.29,218
7041,"Helionis Cluster",49846823.73,556
7041,"Oryn Delta",6675200.42,88
7042,"Bayesian System",16683706.61,205
7042,"Helionis Cluster",44358923.45,568
7042,"Oryn Delta",6578656.54,84
7043,"Bayesian System",15352587.71,195
7043,"Helionis Cluster",47125288.35,593
7043,"Oryn Delta",5843797.31,76
7044,"Bayesian System",15294380.07,197
7044,"Helionis Cluster",48774951.14,574
7044,"Oryn Delta",7958582.72,103
7045,"Bayesian System",16625640.61,205
7045,"Helionis Cluster",47030190.81,600
7045,"Oryn Delta",7909171.57,94
7046,"Bayesian System",15989133.35,194
7046,"Helionis Cluster",44881727.22,555
7046,"Oryn Delta",7011842.31,87
7047,"Bayesian System",16036898.75,197
7047,"Helionis Cluster",47290252.75,585
7047,"Oryn Delta",7882906.84,89
7048,"Bayesian System",17231517.2,209
7048,"Helionis Cluster",48447966.46,572
7048,"Oryn Delta",12758021.52,100
7049,"Bayesian System",15862243.64,202
7049,"Helionis Cluster",48476132.03,597
7049,"Oryn Delta",6817967.77,88
7050,"Bayesian System",17107359.42,202
7050,"Helionis Cluster",46188599.93,553
7050,"Oryn Delta",8154131.43,91
7051,"Bayesian System",16535412.44,194
7051,"Helionis Cluster",46767158.99,593
7051,"Oryn Delta",10600042.36,86
7052,"Bayesian System",15523024.43,184
7052,"Helionis Cluster",48364734.15,589
7052,"Oryn Delta",6641772.77,86
7053,"Bayesian System",17013433.97,201
7053,"Helionis Cluster",45345811.52,578
7053,"Oryn Delta",8051572.59,96
7054,"Bayesian System",15176376.26,187
7054,"Helionis Cluster",47091586.43,580
7054,"Oryn Delta",7290692.69,91
7055,"Bayesian System",18891892.16,220
7055,"Helionis Cluster",47461361.46,574
7055,"Oryn Delta",9162568.27,107
7056,"Bayesian System",17552682.21,208
7056,"Helionis Cluster",47214131.4,560
7056,"Oryn Delta",6631227.38,79
7057,"Bayesian System",18087428.49,209
7057,"Helionis Cluster",51657348.13,620
7057,"Oryn Delta",7820344.87,97
7058,"Bayesian System",17401630.45,208
7058,"Helionis Cluster",43066195.89,532
7058,"Oryn Delta",8806062.09,107
7059,"Bayesian System",15655055.92,210
7059,"Helionis Cluster",46688029.89,576
7059,"Oryn Delta",8663199,93
7060,"Bayesian System",14404412.49,184
7060,"Helionis Cluster",43038417.47,552
7060,"Oryn Delta",7948359.79,87
7061,"Bayesian System",14882532.43,198
7061,"Helionis Cluster",43868030.12,539
7061,"Oryn Delta",7775007.05,92
7062,"Bayesian System",16475696.05,207
7062,"Helionis Cluster",47768375.7,574
7062,"Oryn Delta",7775337.94,99
7063,"Bayesian System",14932348.21,194
7063,"Helionis Cluster",46916986.33,590
7063,"Oryn Delta",7696574.56,91
7064,"Bayesian System",15895314.17,212
7064,"Helionis Cluster",45765512.48,573
7064,"Oryn Delta",8345537.31,105
7065,"Bayesian System",19392905.76,224
7065,"Helionis Cluster",44717925.86,574
7065,"Oryn Delta",7815643.26,91
7066,"Bayesian System",14536332.43,176
7066,"Helionis Cluster",45853056.92,579
7066,"Oryn Delta",7228602.04,86
7067,"Bayesian System",17484203.07,213
7067,"Helionis Cluster",46439945.9,586
7067,"Oryn Delta",8717482.9,104
7068,"Bayesian System",14996305.38,187
7068,"Helionis Cluster",43953837.26,557
7068,"Oryn Delta",6325929.16,84
7069,"Bayesian System",18640961.26,231
7069,"Helionis Cluster",45120006.45,564
7069,"Oryn Delta",8517081.58,107
7070,"Bayesian System",17551267.09,208
7070,"Helionis Cluster",48009138.13,601
7070,"Oryn Delta",9803188.99,118
7071,"Bayesian System",17247863.8,206
7071,"Helionis Cluster",45502766.31,571
7071,"Oryn Delta",7240001.75,95
7072,"Bayesian System",16507033.76,197
7072,"Helionis Cluster",48958789.94,601
7072,"Oryn Delta",8548020.29,104
7073,"Bayesian System",18979251.72,192
7073,"Helionis Cluster",48170300.51,606
7073,"Oryn Delta",8547635.47,98
7074,"Bayesian System",16323563.22,194
7074,"Helionis Cluster",46312918.89,574
7074,"Oryn Delta",5838586.18,70
7075,"Bayesian System",17343374.53,209
7075,"Helionis Cluster",43881857.5,546
7075,"Oryn Delta",9041707.13,111
7076,"Bayesian System",17899303.24,210
7076,"Helionis Cluster",44832003.8,579
7076,"Oryn Delta",5479832.58,75
7077,"Bayesian System",15905151.18,194
7077,"Helionis Cluster",49418982.03,572
7077,"Oryn Delta",9446730.44,93
7078,"Bayesian System",18121720.27,220
7078,"Helionis Cluster",45319877.19,583
7078,"Oryn Delta",7864272.04,97
7079,"Bayesian System",14815030.45,188
7079,"Helionis Cluster",47752040.76,577
7079,"Oryn Delta",8252150.48,101
7080,"Bayesian System",15998825.38,201
7080,"Helionis Cluster",51051545.36,625
7080,"Oryn Delta",6787594.27,80
7081,"Bayesian System",17382352.34,207
7081,"Helionis Cluster",44791212.7,547
7081,"Oryn Delta",7401997.12,94
7082,"Bayesian System",16212717.18,199
7082,"Helionis Cluster",51783207.79,596
7082,"Oryn Delta",7657249.51,100
7083,"Bayesian System",16207795.32,188
7083,"Helionis Cluster",54388963.24,608
7083,"Oryn Delta",7583079.01,93
7084,"Bayesian System",17833514.51,206
7084,"Helionis Cluster",46269719.9,589
7084,"Oryn Delta",7212841.6,82
7085,"Bayesian System",16324380.13,199
7085,"Helionis Cluster",45048608.16,550
7085,"Oryn Delta",7703385.91,84
7086,"Bayesian System",14980571.02,191
7086,"Helionis Cluster",49679503.2,611
7086,"Oryn Delta",7065524.47,86
7087,"Bayesian System",15789024.27,205
7087,"Helionis Cluster",45602678.56,525
7087,"Oryn Delta",6746019.51,89
7088,"Bayesian System",15593623.84,201
7088,"Helionis Cluster",45552342.77,566
7088,"Oryn Delta",8476689.11,97
7089,"Bayesian System",17248439.5,210
7089,"Helionis Cluster",45110701.93,536
7089,"Oryn Delta",5805272.73,74
7090,"Bayesian System",16485464.86,202
7090,"Helionis Cluster",46553391.48,572
7090,"Oryn Delta",7411854.38,93
7091,"Bayesian System",16529496.47,203
7091,"Helionis Cluster",47123788.17,566
7091,"Oryn Delta",7506360.18,89
7092,"Bayesian System",17476112.72,207
7092,"Helionis Cluster",49289278.54,614
7092,"Oryn Delta",6627664.26,82
7093,"Bayesian System",15777932.56,187
7093,"Helionis Cluster",45530279.26,554
7093,"Oryn Delta",8354949.13,107
7094,"Bayesian System",15891536.77,187
7094,"Helionis Cluster",45782672.74,560
7094,"Oryn Delta",8890236.78,97
7095,"Bayesian System",16367246.85,212
7095,"Helionis Cluster",45014530.61,573
7095,"Oryn Delta",8602668.11,112
7096,"Bayesian System",14681287.37,184
7096,"Helionis Cluster",49231842.25,589
7096,"Oryn Delta",6279239.54,84
7097,"Bayesian System",15428868.57,190
7097,"Helionis Cluster",48201099.27,615
7097,"Oryn Delta",7442689.93,90
7098,"Bayesian System",13675910.13,177
7098,"Helionis Cluster",49680487.41,615
7098,"Oryn Delta",8159619.1,96
7099,"Bayesian System",17721793.63,208
7099,"Helionis Cluster",50054891.23,620
7099,"Oryn Delta",7350642.81,92
7100,"Bayesian System",17847314.14,218
7100,"Helionis Cluster",50062788.09,619
7100,"Oryn Delta",6282588.08,81
7101,"Bayesian System",18844758.28,219
7101,"Helionis Cluster",48143625.34,575
7101,"Oryn Delta",7452245.45,91
7102,"Bayesian System",16129977.49,207
7102,"Helionis Cluster",47247480.23,579
7102,"Oryn Delta",5731895.17,75
7103,"Bayesian System",14137866.81,190
7103,"Helionis Cluster",50117577.51,623
7103,"Oryn Delta",8102885.02,96
7104,"Bayesian System",17718308.92,210
7104,"Helionis Cluster",46300265.1,569
7104,"Oryn Delta",7699315.53,97
7105,"Bayesian System",15630777.28,182
7105,"Helionis Cluster",44332772.16,552
7105,"Oryn Delta",7479209.69,93
7106,"Bayesian System",17570909.55,207
7106,"Helionis Cluster",45668105.16,585
7106,"Oryn Delta",8193498.9,98
7107,"Bayesian System",18513168.15,214
7107,"Helionis Cluster",48386787.16,563
7107,"Oryn Delta",8037298.81,98
7108,"Bayesian System",17649548.72,228
7108,"Helionis Cluster",43245117.07,561
7108,"Oryn Delta",7700892.06,98
7109,"Bayesian System",15988022.84,195
7109,"Helionis Cluster",43560448.45,552
7109,"Oryn Delta",8923874.62,104
7110,"Bayesian System",15849415.16,208
7110,"Helionis Cluster",46767542.78,582
7110,"Oryn Delta",9082694.07,101
7111,"Bayesian System",17398669.19,219
7111,"Helionis Cluster",50541423.45,620
7111,"Oryn Delta",7766094.81,86
7112,"Bayesian System",15373352.11,184
7112,"Helionis Cluster",43601460.11,565
7112,"Oryn Delta",6707053.32,81
7113,"Bayesian System",16553142.16,196
7113,"Helionis Cluster",51801680.7,575
7113,"Oryn Delta",6761631.96,92
7114,"Bayesian System",16601777.06,204
7114,"Helionis Cluster",50417007.53,601
7114,"Oryn Delta",7742998,94
7115,"Bayesian System",16630816.84,186
7115,"Helionis Cluster",43233476.26,547
7115,"Oryn Delta",7961547.57,94
7116,"Bayesian System",16117192.14,198
7116,"Helionis Cluster",52110186.61,628
7116,"Oryn Delta",8341369.57,112
7117,"Bayesian System",15440459.41,208
7117,"Helionis Cluster",52205826.66,607
7117,"Oryn Delta",11523528.71,103
7118,"Bayesian System",14756545.37,180
7118,"Helionis Cluster",48040753.97,592
7118,"Oryn Delta",8507763.76,97
7119,"Bayesian System",15468029.11,181
7119,"Helionis Cluster",46730856.34,574
7119,"Oryn Delta",8670995,103
7120,"Bayesian System",14938624.04,180
7120,"Helionis Cluster",45188653.8,547
7120,"Oryn Delta",7281535.51,94
7121,"Bayesian System",16201041.41,204
7121,"Helionis Cluster",45957254.56,558
7121,"Oryn Delta",8297361.06,94
7122,"Bayesian System",15554095.69,188
7122,"Helionis Cluster",48491141.53,576
7122,"Oryn Delta",8966234.69,103
7123,"Bayesian System",17424628.15,217
7123,"Helionis Cluster",43767791.12,559
7123,"Oryn Delta",6647102.67,90
7124,"Bayesian System",16177252.54,198
7124,"Helionis Cluster",48163070.04,580
7124,"Oryn Delta",9037280.22,114
7125,"Bayesian System",17380777.95,223
7125,"Helionis Cluster",49236465.69,613
7125,"Oryn Delta",8045989.56,86
7126,"Bayesian System",15359068.51,172
7126,"Helionis Cluster",47097908.28,574
7126,"Oryn Delta",9511060.13,104
7127,"Bayesian System",15227540.06,199
7127,"Helionis Cluster",48020519.52,570
7127,"Oryn Delta",7931587.18,94
7128,"Bayesian System",15558212.19,187
7128,"Helionis Cluster",46733270.31,570
7128,"Oryn Delta",8960508.71,105
7129,"Bayesian System",17532312.48,224
7129,"Helionis Cluster",51411074.55,595
7129,"Oryn Delta",7715535.44,91
7130,"Bayesian System",17876748.39,227
7130,"Helionis Cluster",48716592.32,572
7130,"Oryn Delta",5984406.23,73
7131,"Bayesian System",14644913.2,177
7131,"Helionis Cluster",47644156.99,603
7131,"Oryn Delta",7798338.89,90
7132,"Bayesian System",17418084.97,205
7132,"Helionis Cluster",51816123.76,633
7132,"Oryn Delta",7447888.57,98
7133,"Bayesian System",17435756.26,212
7133,"Helionis Cluster",45657867.77,589
7133,"Oryn Delta",8186759.94,105
7134,"Bayesian System",16070473.46,193
7134,"Helionis Cluster",51558892.74,578
7134,"Oryn Delta",6919649.06,95
7135,"Bayesian System",15496236.11,180
7135,"Helionis Cluster",51498744.44,612
7135,"Oryn Delta",7374780.83,93
7136,"Bayesian System",14204117.85,184
7136,"Helionis Cluster",48777477.28,613
7136,"Oryn Delta",8161712.74,90
7137,"Bayesian System",16624631.81,203
7137,"Helionis Cluster",46659492.83,589
7137,"Oryn Delta",8763979.42,102
7138,"Bayesian System",20039439.24,232
7138,"Helionis Cluster",46457772.89,585
7138,"Oryn Delta",7571698.71,96
7139,"Bayesian System",16560744.24,174
7139,"Helionis Cluster",47523349.25,582
7139,"Oryn Delta",7801702.06,100
7140,"Bayesian System",17355234.97,213
7140,"Helionis Cluster",46494669.75,578
7140,"Oryn Delta",7588102.61,87
7141,"Bayesian System",14697296.38,182
7141,"Helionis Cluster",46580993.68,567
7141,"Oryn Delta",8337850.35,103
7142,"Bayesian System",14814464.07,185
7142,"Helionis Cluster",51263030.51,590
7142,"Oryn Delta",9495499.42,104
7143,"Bayesian System",17090923.37,196
7143,"Helionis Cluster",49052347.69,598
7143,"Oryn Delta",7549762.01,96
7144,"Bayesian System",16881691.6,214
7144,"Helionis Cluster",46474809.67,565
7144,"Oryn Delta",8965783.75,105
7145,"Bayesian System",16834564.96,219
7145,"Helionis Cluster",45309542.46,545
7145,"Oryn Delta",7021122.32,91
7146,"Bayesian System",17894852.13,205
7146,"Helionis Cluster",46282834.81,578
7146,"Oryn Delta",7737728.41,99
7147,"Bayesian System",15914667.61,209
7147,"Helionis Cluster",47858960.43,600
7147,"Oryn Delta",7777291.99,100
7148,"Bayesian System",17753900.24,230
7148,"Helionis Cluster",45273311.96,570
7148,"Oryn Delta",7520709.69,89
7149,"Bayesian System",13458326.26,180
7149,"Helionis Cluster",47929776.37,569
7149,"Oryn Delta",6194517.09,80
7150,"Bayesian System",15928886.02,195
7150,"Helionis Cluster",45592932.99,577
7150,"Oryn Delta",8834233.39,111
7151,"Bayesian System",17893178.11,201
7151,"Helionis Cluster",43848712.85,536
7151,"Oryn Delta",7127535.36,95
7152,"Bayesian System",16473648.69,197
7152,"Helionis Cluster",46717077.99,604
7152,"Oryn Delta",7229313.44,102
7153,"Bayesian System",17094512.67,205
7153,"Helionis Cluster",46717101.94,570
7153,"Oryn Delta",8944645.6,98
7154,"Bayesian System",17155487.41,190
7154,"Helionis Cluster",43900628.46,552
7154,"Oryn Delta",8103853.76,102
7155,"Bayesian System",15852654.28,202
7155,"Helionis Cluster",49914520.46,600
7155,"Oryn Delta",8649586.72,101
7156,"Bayesian System",19198196.04,213
7156,"Helionis Cluster",42558637.88,530
7156,"Oryn Delta",7394906.68,91
7157,"Bayesian System",17279451.32,220
7157,"Helionis Cluster",47549869.04,569
7157,"Oryn Delta",8076188.35,95
7158,"Bayesian System",13804487.11,176
7158,"Helionis Cluster",44731232.9,532
7158,"Oryn Delta",6758897.69,84
7159,"Bayesian System",15255355.06,183
7159,"Helionis Cluster",43606202.8,542
7159,"Oryn Delta",6155065.07,83
7160,"Bayesian System",15912260.46,198
7160,"Helionis Cluster",50140059.8,613
7160,"Oryn Delta",6958837.31,89
7161,"Bayesian System",13111703.45,176
7161,"Helionis Cluster",46134294.6,574
7161,"Oryn Delta",8021983.77,94
7162,"Bayesian System",16261905.95,204
7162,"Helionis Cluster",45193837.26,558
7162,"Oryn Delta",5803043.36,72
7163,"Bayesian System",18351342.61,227
7163,"Helionis Cluster",44807061.9,565
7163,"Oryn Delta",6793874.33,86
7164,"Bayesian System",15804165.66,197
7164,"Helionis Cluster",48787073.92,590
7164,"Oryn Delta",7870024.82,92
7165,"Bayesian System",17841844.61,218
7165,"Helionis Cluster",47342631.21,600
7165,"Oryn Delta",7329870.7,93
7166,"Bayesian System",19234117.23,223
7166,"Helionis Cluster",47042066.49,610
7166,"Oryn Delta",8326596.98,103
7167,"Bayesian System",15702494.25,204
7167,"Helionis Cluster",49827456.92,606
7167,"Oryn Delta",6520475.04,85
7168,"Bayesian System",18582164.83,196
7168,"Helionis Cluster",45066845.12,555
7168,"Oryn Delta",8782839.49,102
7169,"Bayesian System",16205907.82,203
7169,"Helionis Cluster",44250507.36,543
7169,"Oryn Delta",7515760.59,85
7170,"Bayesian System",15845805.11,189
7170,"Helionis Cluster",45103808.63,555
7170,"Oryn Delta",8578874.08,98
