"theta_scenario","theta_used","sim","claim_count","agg_loss"
"theta_fitted",0.112193731328723,8990,345,1525101749.57954
"theta_fitted",0.112193731328723,8991,75,321328442.268417
"theta_fitted",0.112193731328723,8992,243,1072202386.89389
"theta_fitted",0.112193731328723,8993,8,22095378.8377095
"theta_fitted",0.112193731328723,8994,4623,20596475430.4732
"theta_fitted",0.112193731328723,8995,20,73285058.4459757
"theta_fitted",0.112193731328723,8996,2159,9107827850.36439
"theta_fitted",0.112193731328723,8997,484,2097738855.51309
"theta_fitted",0.112193731328723,8998,2168,9383504889.83586
"theta_fitted",0.112193731328723,8999,3,2839631.68497153
"theta_fitted",0.112193731328723,9000,45,179798492.650642
"theta_fitted",0.112193731328723,9001,2522,11158809742.7328
"theta_fitted",0.112193731328723,9002,1,8830403.8625804
"theta_fitted",0.112193731328723,9003,339,1510326814.3482
"theta_fitted",0.112193731328723,9004,3143,15313065320.1978
"theta_fitted",0.112193731328723,9005,4690,20080940013.8333
"theta_fitted",0.112193731328723,9006,582,2400992966.42569
"theta_fitted",0.112193731328723,9007,309,1370304356.13052
"theta_fitted",0.112193731328723,9008,1150,5128902917.08519
"theta_fitted",0.112193731328723,9009,867,4085472614.87686
"theta_fitted",0.112193731328723,9010,126,684313915.802561
"theta_fitted",0.112193731328723,9011,21999,95292127160.198
"theta_fitted",0.112193731328723,9012,7308,33052773721.3016
"theta_fitted",0.112193731328723,9013,15,92507698.6804436
"theta_fitted",0.112193731328723,9014,5094,22177974575.2092
"theta_fitted",0.112193731328723,9015,61,207822875.459189
"theta_fitted",0.112193731328723,9016,24,119810920.413787
"theta_fitted",0.112193731328723,9017,336,1401232188.77568
"theta_fitted",0.112193731328723,9018,49,232120151.919777
"theta_fitted",0.112193731328723,9019,68,261355612.422273
"theta_fitted",0.112193731328723,9020,15,76655918.6138062
"theta_fitted",0.112193731328723,9021,30,105713626.306336
"theta_fitted",0.112193731328723,9022,3877,16303079486.0035
"theta_fitted",0.112193731328723,9023,21,109415032.479375
"theta_fitted",0.112193731328723,9024,6,11583509.1525578
"theta_fitted",0.112193731328723,9025,2,2734249.43748468
"theta_fitted",0.112193731328723,9026,524,2133514618.98262
"theta_fitted",0.112193731328723,9027,80,285111837.916227
"theta_fitted",0.112193731328723,9028,2947,12874196682.5566
"theta_fitted",0.112193731328723,9029,185,793744630.400861
"theta_fitted",0.112193731328723,9030,276,1403382169.40241
"theta_fitted",0.112193731328723,9031,57,250313762.847065
"theta_fitted",0.112193731328723,9032,70,458462287.183338
"theta_fitted",0.112193731328723,9033,11889,52931109359.1867
"theta_fitted",0.112193731328723,9034,3017,14022442441.8336
"theta_fitted",0.112193731328723,9035,13911,60508582442.8251
"theta_fitted",0.112193731328723,9036,699,3076392282.31402
"theta_fitted",0.112193731328723,9037,6338,27240516894.2902
"theta_fitted",0.112193731328723,9038,4256,18592761924.1434
"theta_fitted",0.112193731328723,9039,239,1254782906.93027
"theta_fitted",0.112193731328723,9040,22091,96593502897.1348
"theta_fitted",0.112193731328723,9041,2785,11746125036.3337
"theta_fitted",0.112193731328723,9042,145,770251239.416278
"theta_fitted",0.112193731328723,9043,11639,50544359623.9628
"theta_fitted",0.112193731328723,9044,4049,17728448942.4432
"theta_fitted",0.112193731328723,9045,12817,55703413970.8218
"theta_fitted",0.112193731328723,9046,1251,4945338651.32922
"theta_fitted",0.112193731328723,9047,14446,63070184502.476
"theta_fitted",0.112193731328723,9048,764,2873402993.17667
"theta_fitted",0.112193731328723,9049,762,3494776365.53904
"theta_fitted",0.112193731328723,9050,2150,9619431920.07107
"theta_fitted",0.112193731328723,9051,2,13877157.6009676
"theta_fitted",0.112193731328723,9052,10791,46075657594.6087
"theta_fitted",0.112193731328723,9053,3107,14060702770.8776
"theta_fitted",0.112193731328723,9054,12320,53182403647.168
"theta_fitted",0.112193731328723,9055,4396,19293887432.125
"theta_fitted",0.112193731328723,9056,552,2554456912.01622
"theta_fitted",0.112193731328723,9057,136,828824748.044268
"theta_fitted",0.112193731328723,9058,6540,27934489145.5887
"theta_fitted",0.112193731328723,9059,12719,57185346781.9654
"theta_fitted",0.112193731328723,9060,23,57723150.7566693
"theta_fitted",0.112193731328723,9061,1935,8121233344.88824
"theta_fitted",0.112193731328723,9062,1252,5545197122.55085
"theta_fitted",0.112193731328723,9063,736,3299914370.48883
"theta_fitted",0.112193731328723,9064,2909,12135791373.0965
"theta_fitted",0.112193731328723,9065,886,4138174173.06643
"theta_fitted",0.112193731328723,9066,9,34363908.1252913
"theta_fitted",0.112193731328723,9067,7,19972665.9879895
"theta_fitted",0.112193731328723,9068,825,3734709316.84082
"theta_fitted",0.112193731328723,9069,2643,11199765619.9607
"theta_fitted",0.112193731328723,9070,355,1368207718.14784
"theta_fitted",0.112193731328723,9071,5220,22832441751.0184
"theta_fitted",0.112193731328723,9072,16328,71600151070.2469
"theta_fitted",0.112193731328723,9073,1147,4753850850.61065
"theta_fitted",0.112193731328723,9074,1368,6202550020.90166
"theta_fitted",0.112193731328723,9075,5,6377754.12672468
"theta_fitted",0.112193731328723,9076,1019,4701208323.85652
"theta_fitted",0.112193731328723,9077,396,1625655572.73809
"theta_fitted",0.112193731328723,9078,2675,12347015305.2817
"theta_fitted",0.112193731328723,9079,1550,6763061568.77007
"theta_fitted",0.112193731328723,9080,8769,39550990643.4138
"theta_fitted",0.112193731328723,9081,3622,16566338268.2956
"theta_fitted",0.112193731328723,9082,5386,22668136963.0159
"theta_fitted",0.112193731328723,9083,2382,10604453712.3406
"theta_fitted",0.112193731328723,9084,391,1832210557.20202
"theta_fitted",0.112193731328723,9085,6,38678679.5122042
"theta_fitted",0.112193731328723,9086,8755,36741130946.0136
"theta_fitted",0.112193731328723,9087,4042,17815385485.4529
"theta_fitted",0.112193731328723,9088,124,516490507.365492
"theta_fitted",0.112193731328723,9089,17,65103170.7428196
"theta_fitted",0.112193731328723,9090,1965,8550616878.6854
"theta_fitted",0.112193731328723,9091,22424,97164981244.9211
"theta_fitted",0.112193731328723,9092,126,474632990.256466
"theta_fitted",0.112193731328723,9093,6826,29722980031.7587
"theta_fitted",0.112193731328723,9094,33623,146716503413.213
"theta_fitted",0.112193731328723,9095,7,13515596.5662855
"theta_fitted",0.112193731328723,9096,90,265759456.681789
"theta_fitted",0.112193731328723,9097,363,1493810846.53912
"theta_fitted",0.112193731328723,9098,42,137634317.528055
"theta_fitted",0.112193731328723,9099,21168,90998872837.8738
"theta_fitted",0.112193731328723,9100,4253,18186951427.6134
"theta_fitted",0.112193731328723,9101,11793,50594289983.5904
"theta_fitted",0.112193731328723,9102,174,753402910.91633
"theta_fitted",0.112193731328723,9103,944,4041077360.46571
"theta_fitted",0.112193731328723,9104,4919,21316512142.4468
"theta_fitted",0.112193731328723,9105,2604,11205278031.2562
"theta_fitted",0.112193731328723,9106,5399,23217176765.0715
"theta_fitted",0.112193731328723,9107,0,0
"theta_fitted",0.112193731328723,9108,5319,22717197789.3572
"theta_fitted",0.112193731328723,9109,0,0
"theta_fitted",0.112193731328723,9110,0,0
"theta_fitted",0.112193731328723,9111,55353,240903472566.301
"theta_fitted",0.112193731328723,9112,589,2589789926.40543
"theta_fitted",0.112193731328723,9113,8538,37931326977.6969
"theta_fitted",0.112193731328723,9114,161,729617438.810282
"theta_fitted",0.112193731328723,9115,847,3668384815.05154
"theta_fitted",0.112193731328723,9116,47,142528080.395968
"theta_fitted",0.112193731328723,9117,16695,72298657653.8195
"theta_fitted",0.112193731328723,9118,14,61698569.827052
"theta_fitted",0.112193731328723,9119,45749,200983274290.669
"theta_fitted",0.112193731328723,9120,173,648573904.788025
"theta_fitted",0.112193731328723,9121,577,2447144105.65435
"theta_fitted",0.112193731328723,9122,45,157167558.783201
"theta_fitted",0.112193731328723,9123,4,60783269.7197661
"theta_fitted",0.112193731328723,9124,6,44258701.3116981
"theta_fitted",0.112193731328723,9125,27,111556818.454562
"theta_fitted",0.112193731328723,9126,1916,8390438999.20713
"theta_fitted",0.112193731328723,9127,9006,37312134707.4061
"theta_fitted",0.112193731328723,9128,691,3072127976.91642
"theta_fitted",0.112193731328723,9129,832,4112590160.54844
"theta_fitted",0.112193731328723,9130,275,1298889953.28629
"theta_fitted",0.112193731328723,9131,2335,9935320488.23091
"theta_fitted",0.112193731328723,9132,546,2349623076.09177
"theta_fitted",0.112193731328723,9133,288,1446496000.39258
"theta_fitted",0.112193731328723,9134,529,2355308284.51663
"theta_fitted",0.112193731328723,9135,50552,221576559776.257
"theta_fitted",0.112193731328723,9136,356,1557719674.84347
"theta_fitted",0.112193731328723,9137,1263,6192748893.74834
"theta_fitted",0.112193731328723,9138,21654,92701194457.1992
"theta_fitted",0.112193731328723,9139,2005,9374125426.66445
"theta_fitted",0.112193731328723,9140,3450,14661016935.3019
"theta_fitted",0.112193731328723,9141,8767,39090357732.0166
"theta_fitted",0.112193731328723,9142,167,840166505.516673
"theta_fitted",0.112193731328723,9143,4484,20092476298.731
"theta_fitted",0.112193731328723,9144,1642,6558776085.38393
"theta_fitted",0.112193731328723,9145,213,1081024273.54223
"theta_fitted",0.112193731328723,9146,2321,11015076257.2721
"theta_fitted",0.112193731328723,9147,8054,36203099547.3635
"theta_fitted",0.112193731328723,9148,67,344033223.358842
"theta_fitted",0.112193731328723,9149,299,1158717930.80961
"theta_fitted",0.112193731328723,9150,8,57631121.4585917
"theta_fitted",0.112193731328723,9151,2,7194023.49972671
"theta_fitted",0.112193731328723,9152,717,3026894858.80169
"theta_fitted",0.112193731328723,9153,236,857688034.712236
"theta_fitted",0.112193731328723,9154,6328,29518251449.2715
"theta_fitted",0.112193731328723,9155,118,472917415.244321
"theta_fitted",0.112193731328723,9156,4643,21190313666.6102
"theta_fitted",0.112193731328723,9157,265,1278043377.31998
"theta_fitted",0.112193731328723,9158,9129,39101343614.2275
"theta_fitted",0.112193731328723,9159,730,3039999934.79415
"theta_fitted",0.112193731328723,9160,1620,6867921898.16505
"theta_fitted",0.112193731328723,9161,216,939835479.200075
"theta_fitted",0.112193731328723,9162,1686,6869244685.49712
"theta_fitted",0.112193731328723,9163,36,153413689.359883
"theta_fitted",0.112193731328723,9164,16,106002983.220857
"theta_fitted",0.112193731328723,9165,636,2810599839.13285
"theta_fitted",0.112193731328723,9166,183,838198923.147309
"theta_fitted",0.112193731328723,9167,30,115534459.964519
"theta_fitted",0.112193731328723,9168,2399,10311817859.4761
"theta_fitted",0.112193731328723,9169,221,1035797391.67619
"theta_fitted",0.112193731328723,9170,49,164598538.201263
"theta_fitted",0.112193731328723,9171,1718,7786348955.78968
"theta_fitted",0.112193731328723,9172,2214,10027663005.7036
"theta_fitted",0.112193731328723,9173,5805,25322293172.2522
"theta_fitted",0.112193731328723,9174,6605,28470507835.3791
"theta_fitted",0.112193731328723,9175,10482,45307537860.3483
"theta_fitted",0.112193731328723,9176,2235,10146720939.705
"theta_fitted",0.112193731328723,9177,400,1920953354.97668
"theta_fitted",0.112193731328723,9178,3834,16871571422.7066
"theta_fitted",0.112193731328723,9179,54,217957574.294739
"theta_fitted",0.112193731328723,9180,1276,5787362700.29701
"theta_fitted",0.112193731328723,9181,4802,21044021645.0266
"theta_fitted",0.112193731328723,9182,0,0
"theta_fitted",0.112193731328723,9183,2078,8475668383.57786
"theta_fitted",0.112193731328723,9184,3092,13446904763.8928
"theta_fitted",0.112193731328723,9185,95,356788324.977577
"theta_fitted",0.112193731328723,9186,5911,26227526710.4954
"theta_fitted",0.112193731328723,9187,290,1248926463.66993
"theta_fitted",0.112193731328723,9188,160,817593608.137719
"theta_fitted",0.112193731328723,9189,7316,31150335953.3408
"theta_fitted",0.112193731328723,9190,1917,8285620880.20012
"theta_fitted",0.112193731328723,9191,259,1185636581.71523
"theta_fitted",0.112193731328723,9192,59,201055113.620253
"theta_fitted",0.112193731328723,9193,3602,16343902863.9811
"theta_fitted",0.112193731328723,9194,1,1047965.85407107
"theta_fitted",0.112193731328723,9195,568,2517921156.82208
"theta_fitted",0.112193731328723,9196,229,899225364.20356
"theta_fitted",0.112193731328723,9197,1325,5435349617.09238
"theta_fitted",0.112193731328723,9198,6069,26564919456.2383
"theta_fitted",0.112193731328723,9199,10,34500646.9084872
"theta_fitted",0.112193731328723,9200,28,142237889.894775
"theta_fitted",0.112193731328723,9201,178,707739533.07752
"theta_fitted",0.112193731328723,9202,143,702160538.585979
"theta_fitted",0.112193731328723,9203,1506,5875626927.56254
"theta_fitted",0.112193731328723,9204,565,2327454965.56125
"theta_fitted",0.112193731328723,9205,7,11214236.9377394
"theta_fitted",0.112193731328723,9206,160,794305132.219599
"theta_fitted",0.112193731328723,9207,754,3510049149.27512
"theta_fitted",0.112193731328723,9208,7,23300324.0058926
"theta_fitted",0.112193731328723,9209,2035,9213482769.67785
"theta_fitted",0.112193731328723,9210,346,1525932264.14015
"theta_fitted",0.112193731328723,9211,1974,8289410748.27259
"theta_fitted",0.112193731328723,9212,7,49950866.8624416
"theta_fitted",0.112193731328723,9213,2598,11866982708.7077
"theta_fitted",0.112193731328723,9214,11049,48666106940.397
"theta_fitted",0.112193731328723,9215,10993,47537878364.2421
"theta_fitted",0.112193731328723,9216,618,2609023792.57107
"theta_fitted",0.112193731328723,9217,54,268675243.945984
"theta_fitted",0.112193731328723,9218,683,3098659329.73088
"theta_fitted",0.112193731328723,9219,3602,14891445120.7132
"theta_fitted",0.112193731328723,9220,4894,21479535301.0994
"theta_fitted",0.112193731328723,9221,1241,5502649364.7655
"theta_fitted",0.112193731328723,9222,300,1435711655.25962
"theta_fitted",0.112193731328723,9223,116,469421273.531912
"theta_fitted",0.112193731328723,9224,4701,21594076367.5292
"theta_fitted",0.112193731328723,9225,5,18869029.631222
"theta_fitted",0.112193731328723,9226,4888,22426122099.9961
"theta_fitted",0.112193731328723,9227,1,6346077.87901661
"theta_fitted",0.112193731328723,9228,412,1833665479.50471
"theta_fitted",0.112193731328723,9229,653,2817162584.51925
"theta_fitted",0.112193731328723,9230,1774,8249033436.15071
"theta_fitted",0.112193731328723,9231,1478,6371411382.54208
"theta_fitted",0.112193731328723,9232,1071,4507005223.32311
"theta_fitted",0.112193731328723,9233,0,0
"theta_fitted",0.112193731328723,9234,5,4762806.04701812
"theta_fitted",0.112193731328723,9235,2139,8908510501.86214
"theta_fitted",0.112193731328723,9236,394,1860459379.45851
"theta_fitted",0.112193731328723,9237,379,1638586831.32374
"theta_fitted",0.112193731328723,9238,5492,24019411294.2625
"theta_fitted",0.112193731328723,9239,1731,8045315213.61997
"theta_fitted",0.112193731328723,9240,1449,6581865961.04967
"theta_fitted",0.112193731328723,9241,3663,16322611899.4925
"theta_fitted",0.112193731328723,9242,8715,38140684507.953
"theta_fitted",0.112193731328723,9243,1574,8070784389.33324
"theta_fitted",0.112193731328723,9244,9271,40900897243.6618
"theta_fitted",0.112193731328723,9245,5583,24997041350.807
"theta_fitted",0.112193731328723,9246,14,39913150.4568792
"theta_fitted",0.112193731328723,9247,783,3417400944.17595
"theta_fitted",0.112193731328723,9248,187,895976245.566673
"theta_fitted",0.112193731328723,9249,85386,370858772375.582
"theta_fitted",0.112193731328723,9250,14745,62724569674.7557
"theta_fitted",0.112193731328723,9251,5525,24325791701.7205
"theta_fitted",0.112193731328723,9252,61,195622527.686771
"theta_fitted",0.112193731328723,9253,1033,4762527934.26154
"theta_fitted",0.112193731328723,9254,16,33749534.4458631
"theta_fitted",0.112193731328723,9255,1214,5145106559.15999
"theta_fitted",0.112193731328723,9256,83,295819156.011103
"theta_fitted",0.112193731328723,9257,10180,44031452933.4165
"theta_fitted",0.112193731328723,9258,15219,66707344130.9365
"theta_fitted",0.112193731328723,9259,644,2631047935.47645
"theta_fitted",0.112193731328723,9260,0,0
"theta_fitted",0.112193731328723,9261,1675,7439269159.00204
"theta_fitted",0.112193731328723,9262,79,260677205.314368
"theta_fitted",0.112193731328723,9263,0,0
"theta_fitted",0.112193731328723,9264,2951,12256792427.8502
"theta_fitted",0.112193731328723,9265,5972,25416132725.4358
"theta_fitted",0.112193731328723,9266,71,300207517.529902
"theta_fitted",0.112193731328723,9267,1,719086.269736919
"theta_fitted",0.112193731328723,9268,946,4167270382.29875
"theta_fitted",0.112193731328723,9269,4,7997396.73050861
"theta_fitted",0.112193731328723,9270,375,1744334100.36541
"theta_fitted",0.112193731328723,9271,4022,17510179317.8158
"theta_fitted",0.112193731328723,9272,0,0
"theta_fitted",0.112193731328723,9273,530,2176389817.53174
"theta_fitted",0.112193731328723,9274,1870,8065892491.81104
"theta_fitted",0.112193731328723,9275,52,217028917.309213
"theta_fitted",0.112193731328723,9276,0,0
"theta_fitted",0.112193731328723,9277,594,2839825976.43068
"theta_fitted",0.112193731328723,9278,702,3281086334.24948
"theta_fitted",0.112193731328723,9279,3174,14375625340.7165
"theta_fitted",0.112193731328723,9280,0,0
"theta_fitted",0.112193731328723,9281,6328,28055675363.5029
"theta_fitted",0.112193731328723,9282,549,2590577460.28574
"theta_fitted",0.112193731328723,9283,1589,6620046817.60367
"theta_fitted",0.112193731328723,9284,3426,15428764657.9388
"theta_fitted",0.112193731328723,9285,25,141398287.716174
"theta_fitted",0.112193731328723,9286,159,748302742.955247
"theta_fitted",0.112193731328723,9287,1317,5846675491.65799
"theta_fitted",0.112193731328723,9288,456,2320794854.31849
"theta_fitted",0.112193731328723,9289,3177,13598177311.9725
"theta_fitted",0.112193731328723,9290,2,5389715.53457114
"theta_fitted",0.112193731328723,9291,649,2770140319.16124
"theta_fitted",0.112193731328723,9292,1206,5209995827.67915
"theta_fitted",0.112193731328723,9293,2207,9831103532.70674
"theta_fitted",0.112193731328723,9294,409,1712469832.93959
"theta_fitted",0.112193731328723,9295,29,105869678.816891
"theta_fitted",0.112193731328723,9296,437,2253259525.72737
"theta_fitted",0.112193731328723,9297,26,204324514.712264
"theta_fitted",0.112193731328723,9298,4930,22130116899.7744
"theta_fitted",0.112193731328723,9299,1328,6080836540.67803
"theta_fitted",0.112193731328723,9300,2971,12706434704.3503
"theta_fitted",0.112193731328723,9301,8608,37847782935.2485
"theta_fitted",0.112193731328723,9302,6552,28316213709.1324
"theta_fitted",0.112193731328723,9303,933,4009205682.72945
"theta_fitted",0.112193731328723,9304,92,450710199.415743
"theta_fitted",0.112193731328723,9305,895,3821286738.48729
"theta_fitted",0.112193731328723,9306,41,165636306.934469
"theta_fitted",0.112193731328723,9307,29755,131443389961.777
"theta_fitted",0.112193731328723,9308,828,3457733522.81514
"theta_fitted",0.112193731328723,9309,1477,6371067782.74806
"theta_fitted",0.112193731328723,9310,42,236396786.595287
"theta_fitted",0.112193731328723,9311,1332,5477411336.79731
"theta_fitted",0.112193731328723,9312,3203,13837516330.6906
"theta_fitted",0.112193731328723,9313,1706,7180941152.30535
"theta_fitted",0.112193731328723,9314,118,632004075.500764
"theta_fitted",0.112193731328723,9315,257,912234252.131684
"theta_fitted",0.112193731328723,9316,237,1014146163.62245
"theta_fitted",0.112193731328723,9317,462,2210257430.94682
"theta_fitted",0.112193731328723,9318,18469,80352287940.5941
"theta_fitted",0.112193731328723,9319,49,203943138.426216
"theta_fitted",0.112193731328723,9320,0,0
"theta_fitted",0.112193731328723,9321,234,1023052609.52574
"theta_fitted",0.112193731328723,9322,4131,17415569151.0345
"theta_fitted",0.112193731328723,9323,16,49893138.8281076
"theta_fitted",0.112193731328723,9324,9586,42746545988.8841
"theta_fitted",0.112193731328723,9325,181,1267654660.77138
"theta_fitted",0.112193731328723,9326,1240,5607879339.11529
"theta_fitted",0.112193731328723,9327,53,228288333.345117
"theta_fitted",0.112193731328723,9328,59351,261520491852.003
"theta_fitted",0.112193731328723,9329,134,610866503.995526
"theta_fitted",0.112193731328723,9330,15414,68864911991.7385
"theta_fitted",0.112193731328723,9331,1366,5624321180.48363
"theta_fitted",0.112193731328723,9332,344,1470868214.98606
"theta_fitted",0.112193731328723,9333,10185,44236096798.9913
"theta_fitted",0.112193731328723,9334,2987,12830126336.3022
"theta_fitted",0.112193731328723,9335,1820,7833839401.35685
"theta_fitted",0.112193731328723,9336,653,2711830849.13824
"theta_fitted",0.112193731328723,9337,51,208635372.959637
"theta_fitted",0.112193731328723,9338,9,86787038.4850481
"theta_fitted",0.112193731328723,9339,212,883355567.276681
"theta_fitted",0.112193731328723,9340,838,3378648539.81714
"theta_fitted",0.112193731328723,9341,1014,4246964354.01349
"theta_fitted",0.112193731328723,9342,198,870157850.513521
"theta_fitted",0.112193731328723,9343,56,271697390.668013
"theta_fitted",0.112193731328723,9344,656,2749638098.21894
"theta_fitted",0.112193731328723,9345,15,34838844.2294854
"theta_fitted",0.112193731328723,9346,4,17108338.2095409
"theta_fitted",0.112193731328723,9347,7507,31540987323.7172
"theta_fitted",0.112193731328723,9348,4646,19837090854.9894
"theta_fitted",0.112193731328723,9349,723,3096295973.42963
"theta_fitted",0.112193731328723,9350,12940,56477787341.8287
"theta_fitted",0.112193731328723,9351,11607,50940109288.6998
"theta_fitted",0.112193731328723,9352,437,1982163183.40924
"theta_fitted",0.112193731328723,9353,108,556115580.554991
"theta_fitted",0.112193731328723,9354,68,299251260.369713
"theta_fitted",0.112193731328723,9355,34180,149333973058.24
"theta_fitted",0.112193731328723,9356,2,4456228.27940532
"theta_fitted",0.112193731328723,9357,8,26336454.4863144
"theta_fitted",0.112193731328723,9358,575,2635977210.86661
"theta_fitted",0.112193731328723,9359,3386,15233039455.515
"theta_fitted",0.112193731328723,9360,202,884746651.430357
"theta_fitted",0.112193731328723,9361,8119,36956835176.6171
"theta_fitted",0.112193731328723,9362,1744,7565175562.06592
"theta_fitted",0.112193731328723,9363,950,4552518169.15882
"theta_fitted",0.112193731328723,9364,2417,10611714114.2492
"theta_fitted",0.112193731328723,9365,511,2118474928.70115
"theta_fitted",0.112193731328723,9366,5,78354065.8144853
"theta_fitted",0.112193731328723,9367,82,401289374.413235
"theta_fitted",0.112193731328723,9368,3900,17224852546.4672
"theta_fitted",0.112193731328723,9369,1210,5510534411.80738
"theta_fitted",0.112193731328723,9370,867,3446274678.82095
"theta_fitted",0.112193731328723,9371,23283,102819883340.09
"theta_fitted",0.112193731328723,9372,1107,4488451722.57464
"theta_fitted",0.112193731328723,9373,3071,13333560019.8199
"theta_fitted",0.112193731328723,9374,5759,25015567045.6233
"theta_fitted",0.112193731328723,9375,0,0
"theta_fitted",0.112193731328723,9376,186,936651250.816213
"theta_fitted",0.112193731328723,9377,2779,11483573344.1445
"theta_fitted",0.112193731328723,9378,247,1033589332.29182
"theta_fitted",0.112193731328723,9379,6172,26553992247.8059
"theta_fitted",0.112193731328723,9380,6734,29572422084.6895
"theta_fitted",0.112193731328723,9381,547,2436731787.86462
"theta_fitted",0.112193731328723,9382,2058,9328205327.38545
"theta_fitted",0.112193731328723,9383,969,4571359080.04043
"theta_fitted",0.112193731328723,9384,300,1380637234.17831
"theta_fitted",0.112193731328723,9385,969,4223284024.29197
"theta_fitted",0.112193731328723,9386,18,86573310.6102286
"theta_fitted",0.112193731328723,9387,78,379262786.047275
"theta_fitted",0.112193731328723,9388,13595,58919868377.4016
"theta_fitted",0.112193731328723,9389,48113,209540278231.48
"theta_fitted",0.112193731328723,9390,2336,10336891342.9799
"theta_fitted",0.112193731328723,9391,1222,5551337003.29191
"theta_fitted",0.112193731328723,9392,7,56060005.8517513
"theta_fitted",0.112193731328723,9393,13715,59287784865.3438
"theta_fitted",0.112193731328723,9394,1536,6525801941.2817
"theta_fitted",0.112193731328723,9395,95,408278995.545614
"theta_fitted",0.112193731328723,9396,396,1551640718.74648
"theta_fitted",0.112193731328723,9397,16509,71720755309.4398
"theta_fitted",0.112193731328723,9398,860,3648882431.55858
"theta_fitted",0.112193731328723,9399,1895,8337774384.71239
"theta_fitted",0.112193731328723,9400,12,24786774.0601711
"theta_fitted",0.112193731328723,9401,6298,27482234910.4423
"theta_fitted",0.112193731328723,9402,80,290077310.688124
"theta_fitted",0.112193731328723,9403,2384,10530323183.2832
"theta_fitted",0.112193731328723,9404,2406,11051827295.448
"theta_fitted",0.112193731328723,9405,8715,38002579532.3437
"theta_fitted",0.112193731328723,9406,1819,8014517133.92096
"theta_fitted",0.112193731328723,9407,620,2840311086.26903
"theta_fitted",0.112193731328723,9408,877,3590337046.00934
"theta_fitted",0.112193731328723,9409,706,2797837789.2909
"theta_fitted",0.112193731328723,9410,200,807513365.64105
"theta_fitted",0.112193731328723,9411,1949,7656574322.67739
"theta_fitted",0.112193731328723,9412,504,2482699147.87569
"theta_fitted",0.112193731328723,9413,71,394101268.944746
"theta_fitted",0.112193731328723,9414,695,3058877200.78709
"theta_fitted",0.112193731328723,9415,135,621669341.529701
"theta_fitted",0.112193731328723,9416,307,1397332650.17329
"theta_fitted",0.112193731328723,9417,3897,16156672419.5435
"theta_fitted",0.112193731328723,9418,79,277852908.725956
"theta_fitted",0.112193731328723,9419,4164,19184441557.9172
"theta_fitted",0.112193731328723,9420,9704,43098604642.2431
"theta_fitted",0.112193731328723,9421,1899,8240830075.32442
"theta_fitted",0.112193731328723,9422,48,268437587.074674
"theta_fitted",0.112193731328723,9423,282,1198755868.97199
"theta_fitted",0.112193731328723,9424,898,4079633000.30888
"theta_fitted",0.112193731328723,9425,107,502591973.789764
"theta_fitted",0.112193731328723,9426,730,2947801364.2349
"theta_fitted",0.112193731328723,9427,32,125826582.98724
"theta_fitted",0.112193731328723,9428,301,1312230975.51583
"theta_fitted",0.112193731328723,9429,69,336612911.348742
"theta_fitted",0.112193731328723,9430,302,1365924508.42377
"theta_fitted",0.112193731328723,9431,90,411898970.285086
"theta_fitted",0.112193731328723,9432,83,330887855.365716
"theta_fitted",0.112193731328723,9433,9545,41777543456.2478
"theta_fitted",0.112193731328723,9434,4,14249865.6745697
"theta_fitted",0.112193731328723,9435,12,53957012.6238731
"theta_fitted",0.112193731328723,9436,14079,62387798324.4189
"theta_fitted",0.112193731328723,9437,430,1773515303.56434
"theta_fitted",0.112193731328723,9438,7721,33519920251.9251
"theta_fitted",0.112193731328723,9439,2423,10560262048.4314
"theta_fitted",0.112193731328723,9440,6073,26242685464.7824
"theta_fitted",0.112193731328723,9441,4,19888986.8347939
"theta_fitted",0.112193731328723,9442,35539,155199571143.295
"theta_fitted",0.112193731328723,9443,91,391566495.372567
"theta_fitted",0.112193731328723,9444,3213,13944051977.141
"theta_fitted",0.112193731328723,9445,4632,20301266144.0821
"theta_fitted",0.112193731328723,9446,7617,34201200918.7287
"theta_fitted",0.112193731328723,9447,643,2612961000.68365
"theta_fitted",0.112193731328723,9448,1944,8821954010.45587
"theta_fitted",0.112193731328723,9449,50,236988216.931198
"theta_fitted",0.112193731328723,9450,75,360068215.546738
"theta_fitted",0.112193731328723,9451,5531,23415619388.3048
"theta_fitted",0.112193731328723,9452,3549,15112727965.8534
"theta_fitted",0.112193731328723,9453,1961,8511769522.30225
"theta_fitted",0.112193731328723,9454,108,490544584.24756
"theta_fitted",0.112193731328723,9455,3052,13657271354.6229
"theta_fitted",0.112193731328723,9456,17980,78485717590.6241
"theta_fitted",0.112193731328723,9457,54,225162091.025233
"theta_fitted",0.112193731328723,9458,159,932728869.74782
"theta_fitted",0.112193731328723,9459,3,2577772.73531034
"theta_fitted",0.112193731328723,9460,4,11035679.2834042
"theta_fitted",0.112193731328723,9461,102,403391828.028897
"theta_fitted",0.112193731328723,9462,3,9165892.27122326
"theta_fitted",0.112193731328723,9463,12569,55021564508.9882
"theta_fitted",0.112193731328723,9464,1884,8476739636.02961
"theta_fitted",0.112193731328723,9465,0,0
"theta_fitted",0.112193731328723,9466,293,1295844583.47712
"theta_fitted",0.112193731328723,9467,2489,11309386386.6387
"theta_fitted",0.112193731328723,9468,2290,10019801723.3158
"theta_fitted",0.112193731328723,9469,4948,20759663204.4272
