"theta_scenario","theta_used","sim","claim_count","agg_loss"
"theta_1",1,7323,10810,46760537784.6872
"theta_1",1,7324,2070,10243864713.8605
"theta_1",1,7325,1411,6395941306.97139
"theta_1",1,7326,4826,21192675340.6341
"theta_1",1,7327,1884,8133624544.67175
"theta_1",1,7328,1980,8448311719.00409
"theta_1",1,7329,7194,32489535884.32
"theta_1",1,7330,3478,15726535837.1999
"theta_1",1,7331,602,2736118307.95903
"theta_1",1,7332,1406,6272733387.21909
"theta_1",1,7333,3141,13966106575.2681
"theta_1",1,7334,4622,20065988247.4912
"theta_1",1,7335,1821,7843824287.19702
"theta_1",1,7336,2895,13174335988.9519
"theta_1",1,7337,2059,9107561575.61965
"theta_1",1,7338,2094,9118114675.99019
"theta_1",1,7339,9440,39519924630.2105
"theta_1",1,7340,4167,18215672884.9841
"theta_1",1,7341,1969,8410113576.50044
"theta_1",1,7342,2090,9424298228.64895
"theta_1",1,7343,7103,31822742362.518
"theta_1",1,7344,12518,53887101031.725
"theta_1",1,7345,3317,14142311405.3368
"theta_1",1,7346,2813,12361645784.856
"theta_1",1,7347,2846,13121566731.326
"theta_1",1,7348,9145,39843430976.0085
"theta_1",1,7349,2297,10077232390.0638
"theta_1",1,7350,2070,8854004563.49673
"theta_1",1,7351,5507,23654770479.6626
"theta_1",1,7352,2942,12867505363.8346
"theta_1",1,7353,3671,17143447489.3467
"theta_1",1,7354,1276,5176493102.94351
"theta_1",1,7355,4224,18279522046.175
"theta_1",1,7356,10780,46621475353.7639
"theta_1",1,7357,5027,21749185598.9399
"theta_1",1,7358,2412,10688435763.7101
"theta_1",1,7359,2403,10924485089.4484
"theta_1",1,7360,1243,5321536552.0549
"theta_1",1,7361,1955,8912822155.00324
"theta_1",1,7362,5611,24091901742.7402
"theta_1",1,7363,3766,16752898150.2361
"theta_1",1,7364,5171,22864238849.2241
"theta_1",1,7365,2172,9202931828.61801
"theta_1",1,7366,2391,10514474570.9094
"theta_1",1,7367,4004,18039878923.0682
"theta_1",1,7368,5870,25200356763.4937
"theta_1",1,7369,3791,16379204622.811
"theta_1",1,7370,1676,7317534685.07415
"theta_1",1,7371,2021,8337850815.00823
"theta_1",1,7372,5350,24689343465.9385
"theta_1",1,7373,6166,28376678178.0679
"theta_1",1,7374,3335,14046793608.893
"theta_1",1,7375,3453,14698437270.1456
"theta_1",1,7376,4799,20131834631.8748
"theta_1",1,7377,1336,5641661000.38864
"theta_1",1,7378,3618,16915376963.7032
"theta_1",1,7379,2343,9641137921.85501
"theta_1",1,7380,1033,4255246283.10007
"theta_1",1,7381,7366,31344534183.956
"theta_1",1,7382,512,2298452677.84521
"theta_1",1,7383,2951,12637644208.3804
"theta_1",1,7384,3878,16200621184.0792
"theta_1",1,7385,1321,5955220280.87014
"theta_1",1,7386,1574,6743763818.84546
"theta_1",1,7387,4350,19375205815.7225
"theta_1",1,7388,1905,8605499027.09436
"theta_1",1,7389,2465,10992314815.3544
"theta_1",1,7390,781,3354894222.74747
"theta_1",1,7391,7586,33461762428.014
"theta_1",1,7392,2706,11683893017.8582
"theta_1",1,7393,10706,47526994942.2267
"theta_1",1,7394,2060,9496633429.49328
"theta_1",1,7395,4393,20042293808.9562
"theta_1",1,7396,1839,8121528886.37006
"theta_1",1,7397,2335,10613898273.7082
"theta_1",1,7398,3671,16647021349.7418
"theta_1",1,7399,2049,8905521655.60753
"theta_1",1,7400,1845,8206087079.40433
"theta_1",1,7401,2841,12917275899.4983
"theta_1",1,7402,7751,32265590965.2359
"theta_1",1,7403,5616,25830468369.0468
"theta_1",1,7404,1509,7231377709.36051
"theta_1",1,7405,5377,23792307395.3578
"theta_1",1,7406,3218,13674526986.4515
"theta_1",1,7407,7423,32562136823.9202
"theta_1",1,7408,3380,14927140791.5505
"theta_1",1,7409,803,3338859770.5972
"theta_1",1,7410,3932,17109147631.5343
"theta_1",1,7411,4337,19037911458.1713
"theta_1",1,7412,987,4063166083.4879
"theta_1",1,7413,4093,19124915606.8623
"theta_1",1,7414,2952,13466726606.7672
"theta_1",1,7415,3275,14579276444.0562
"theta_1",1,7416,3936,16884940403.6592
"theta_1",1,7417,314,1302503422.99922
"theta_1",1,7418,3655,15779962277.3341
"theta_1",1,7419,2028,9061527449.52913
"theta_1",1,7420,6451,28312644734.5223
"theta_1",1,7421,2213,10409697808.4897
"theta_1",1,7422,6313,27671049262.9993
"theta_1",1,7423,3078,13790717886.4787
"theta_1",1,7424,2928,14064180472.8085
"theta_1",1,7425,9724,43236397556.9952
"theta_1",1,7426,1281,6108994006.75093
"theta_1",1,7427,11781,52167786594.3357
"theta_1",1,7428,1263,5568835406.46283
"theta_1",1,7429,1998,8834227800.80094
"theta_1",1,7430,8536,36429117750.8148
"theta_1",1,7431,3529,15889248930.4621
"theta_1",1,7432,5496,24487358051.212
"theta_1",1,7433,1835,7805146321.06509
"theta_1",1,7434,4627,20334605208.6719
"theta_1",1,7435,3752,16579077390.6029
"theta_1",1,7436,2660,12102202296.6817
"theta_1",1,7437,1303,5489698659.51681
"theta_1",1,7438,736,3055800323.80372
"theta_1",1,7439,4929,21774261422.9371
"theta_1",1,7440,2664,11423899079.4114
"theta_1",1,7441,7656,32654352121.4444
"theta_1",1,7442,6821,30482937509.8149
"theta_1",1,7443,846,4158600806.52394
"theta_1",1,7444,750,3580540292.90514
"theta_1",1,7445,4814,20392347997.5665
"theta_1",1,7446,3523,16115000649.6344
"theta_1",1,7447,3833,16980432225.8276
"theta_1",1,7448,1887,8340989951.58678
"theta_1",1,7449,4352,19745357271.8001
"theta_1",1,7450,2975,12392622031.5798
"theta_1",1,7451,4461,20058738643.2884
"theta_1",1,7452,2051,8765565253.06231
"theta_1",1,7453,2883,12801403461.978
"theta_1",1,7454,2897,12614990286.0312
"theta_1",1,7455,1559,7020601811.45526
"theta_1",1,7456,1743,7585175185.76944
"theta_1",1,7457,5984,26573131415.8082
"theta_1",1,7458,9945,43680245279.5985
"theta_1",1,7459,1945,8639027639.97531
"theta_1",1,7460,897,3993686072.08687
"theta_1",1,7461,2664,11682336331.0722
"theta_1",1,7462,1925,7797917123.88679
"theta_1",1,7463,1175,5041975666.27809
"theta_1",1,7464,3135,13868206373.8422
"theta_1",1,7465,1974,8301581448.98686
"theta_1",1,7466,1217,5194524520.68704
"theta_1",1,7467,3294,15076105737.41
"theta_1",1,7468,5248,23060797974.968
"theta_1",1,7469,2169,9608419976.42247
"theta_1",1,7470,4154,18021859767.4389
"theta_1",1,7471,2279,11034944042.7734
"theta_1",1,7472,3100,13242962043.2075
"theta_1",1,7473,5322,23791016626.7605
"theta_1",1,7474,3307,15021520258.278
"theta_1",1,7475,1919,9546245665.25609
"theta_1",1,7476,9112,39593764555.8742
"theta_1",1,7477,6501,28679205785.9607
"theta_1",1,7478,4514,19644730960.6508
"theta_1",1,7479,1621,6940111864.41976
"theta_1",1,7480,1174,4992297422.18001
"theta_1",1,7481,3735,17792169579.5072
"theta_1",1,7482,1535,7185640002.51415
"theta_1",1,7483,5918,26129917314.1541
"theta_1",1,7484,1921,8220473671.83934
"theta_1",1,7485,3740,16191262942.305
"theta_1",1,7486,4847,21913118930.865
"theta_1",1,7487,2970,12881591066.6647
"theta_1",1,7488,2417,11173603187.1783
"theta_1",1,7489,577,2488819326.69765
"theta_1",1,7490,3963,18136732648.2361
"theta_1",1,7491,5578,24650246398.2043
"theta_1",1,7492,7698,33689943123.8978
"theta_1",1,7493,3055,12850496436.5114
"theta_1",1,7494,3182,13471357878.9602
"theta_1",1,7495,2911,11717183633.6384
"theta_1",1,7496,5961,25602337497.0213
"theta_1",1,7497,3175,14176048455.4736
"theta_1",1,7498,2338,10258271349.0387
"theta_1",1,7499,1808,7833856902.335
"theta_1",1,7500,7385,32550198322.5805
"theta_1",1,7501,962,3997070917.8062
"theta_1",1,7502,3744,16458737651.7718
"theta_1",1,7503,2910,12623963488.5211
"theta_1",1,7504,2980,12965313044.8298
"theta_1",1,7505,2429,11013311694.6866
"theta_1",1,7506,1924,9072249899.17146
"theta_1",1,7507,2002,9152290689.80006
"theta_1",1,7508,7946,35027413553.4146
"theta_1",1,7509,3800,16764321728.1134
"theta_1",1,7510,3663,15824119804.8659
"theta_1",1,7511,2500,11054798560.647
"theta_1",1,7512,4345,19020389769.5278
"theta_1",1,7513,1692,6984189648.58773
"theta_1",1,7514,5010,22241341969.546
"theta_1",1,7515,2302,10490299745.9374
"theta_1",1,7516,4494,18965615012.7703
"theta_1",1,7517,2004,8039055953.76868
"theta_1",1,7518,7173,30799880608.7674
"theta_1",1,7519,3580,15475858649.5914
"theta_1",1,7520,2739,12539265690.7601
"theta_1",1,7521,1382,6604240127.30725
"theta_1",1,7522,5261,21877088658.7219
"theta_1",1,7523,3090,13470322653.3194
"theta_1",1,7524,4536,20001711098.9258
"theta_1",1,7525,4591,19760649134.9948
"theta_1",1,7526,3310,14568635063.865
"theta_1",1,7527,1635,7060925359.85713
"theta_1",1,7528,3385,14343560312.5417
"theta_1",1,7529,5658,24361910549.0553
"theta_1",1,7530,3315,14840444463.4673
"theta_1",1,7531,1036,4261302846.52413
"theta_1",1,7532,2269,10563509049.8691
"theta_1",1,7533,3681,16319481267.6388
"theta_1",1,7534,448,1755012646.85506
"theta_1",1,7535,3424,14287747494.476
"theta_1",1,7536,7281,31229070287.8807
"theta_1",1,7537,7924,34585610393.238
"theta_1",1,7538,3046,13541307305.5404
"theta_1",1,7539,805,3387199864.7234
"theta_1",1,7540,897,3865874130.74584
"theta_1",1,7541,2055,8807578017.43581
"theta_1",1,7542,7730,34028604870.6832
"theta_1",1,7543,873,3708225135.17317
"theta_1",1,7544,7085,30767847972.7469
"theta_1",1,7545,2601,11939160093.6633
"theta_1",1,7546,4853,20482249610.5711
"theta_1",1,7547,1580,6699169777.07823
"theta_1",1,7548,1659,7603436293.9662
"theta_1",1,7549,4675,19183675848.0752
"theta_1",1,7550,6764,28826568153.7835
"theta_1",1,7551,1136,5173792771.99688
"theta_1",1,7552,1621,7295385190.35145
"theta_1",1,7553,3414,14480507290.3113
"theta_1",1,7554,2647,11285735462.3045
"theta_1",1,7555,5973,24815220917.7723
"theta_1",1,7556,4373,19072748550.6052
"theta_1",1,7557,10287,44246103181.7139
"theta_1",1,7558,1644,7408991715.9626
"theta_1",1,7559,1967,8606041428.41944
"theta_1",1,7560,1218,5842352734.11578
"theta_1",1,7561,11846,51204541690.2644
"theta_1",1,7562,11189,48181894454.9971
"theta_1",1,7563,5095,22614162811.6813
"theta_1",1,7564,7163,31006342689.267
"theta_1",1,7565,2107,8827508553.92359
"theta_1",1,7566,94,352566101.359231
"theta_1",1,7567,5084,21883952254.1809
"theta_1",1,7568,3696,16583014860.8419
"theta_1",1,7569,1580,7021564123.8075
"theta_1",1,7570,3686,16706562562.9642
"theta_1",1,7571,5045,22951973165.8183
"theta_1",1,7572,2002,8731340493.58608
"theta_1",1,7573,2195,10243132265.0067
"theta_1",1,7574,2867,12944222658.2569
"theta_1",1,7575,2807,11730515824.7871
"theta_1",1,7576,2612,11390295482.3227
"theta_1",1,7577,1818,7975535930.5252
"theta_1",1,7578,1857,8475555670.32278
"theta_1",1,7579,3560,15432490945.3578
"theta_1",1,7580,3473,15566020361.1117
"theta_1",1,7581,1818,8700471252.69657
"theta_1",1,7582,4239,18225919255.4771
"theta_1",1,7583,4854,20715644412.2507
"theta_1",1,7584,2294,10244068382.5238
"theta_1",1,7585,2162,9175811738.16703
"theta_1",1,7586,1300,5599303464.3439
"theta_1",1,7587,3571,15453756022.0487
"theta_1",1,7588,601,2695044360.91983
"theta_1",1,7589,1405,6411988261.82296
"theta_1",1,7590,3709,15625045993.8007
"theta_1",1,7591,987,4252341879.50213
"theta_1",1,7592,4159,18713893749.2283
"theta_1",1,7593,3685,15793413476.1363
"theta_1",1,7594,4037,17793774580.1312
"theta_1",1,7595,8878,38665384884.6652
"theta_1",1,7596,5479,23408687515.2229
"theta_1",1,7597,2446,11067015606.7638
"theta_1",1,7598,4736,20508855073.2154
"theta_1",1,7599,3580,15643702826.4891
"theta_1",1,7600,365,1589969599.4662
"theta_1",1,7601,2825,12630354556.2676
"theta_1",1,7602,1013,4473474521.61024
"theta_1",1,7603,3766,16425023118.5956
"theta_1",1,7604,3567,15655864814.5193
"theta_1",1,7605,7058,31265021094.4935
"theta_1",1,7606,5036,22874832935.9753
"theta_1",1,7607,6350,27820826710.5768
"theta_1",1,7608,4484,20209173781.0151
"theta_1",1,7609,7264,32150422577.8755
"theta_1",1,7610,9905,43393893457.9528
"theta_1",1,7611,3476,15606161166.1229
"theta_1",1,7612,1076,4805383386.26748
"theta_1",1,7613,4982,22200760198.823
"theta_1",1,7614,6764,29168437525.6674
"theta_1",1,7615,6427,29207293707.2157
"theta_1",1,7616,2426,10377635712.8913
"theta_1",1,7617,1722,7491061766.18418
"theta_1",1,7618,4275,18744834010.8917
"theta_1",1,7619,2000,8282480800.93066
"theta_1",1,7620,3721,16720430048.9459
"theta_1",1,7621,3156,14502492171.5237
"theta_1",1,7622,932,4084921800.89615
"theta_1",1,7623,4817,21143153685.7908
"theta_1",1,7624,4027,17023391175.7958
"theta_1",1,7625,2017,8691940517.26189
"theta_1",1,7626,2503,10410462745.0577
"theta_1",1,7627,444,2050746660.94983
"theta_1",1,7628,2841,12512290948.7214
"theta_1",1,7629,3133,13398003929.1364
"theta_1",1,7630,1978,8841811681.77057
"theta_1",1,7631,4523,19929418301.9423
"theta_1",1,7632,3630,15840064463.8207
"theta_1",1,7633,7310,31609785899.4761
"theta_1",1,7634,1992,8886427444.60975
"theta_1",1,7635,6743,30113793612.1816
"theta_1",1,7636,5591,23975585764.7251
"theta_1",1,7637,5628,24214641545.2812
"theta_1",1,7638,8822,37722370201.1519
"theta_1",1,7639,3322,14524961169.9089
"theta_1",1,7640,1110,5085424575.84351
"theta_1",1,7641,3092,13597917352.4224
"theta_1",1,7642,8936,39118648837.6926
"theta_1",1,7643,789,3733700061.08125
"theta_1",1,7644,7182,31521023809.5458
"theta_1",1,7645,2922,12446707701.466
"theta_1",1,7646,657,2842380708.23869
"theta_1",1,7647,2302,10206030106.9107
"theta_1",1,7648,6386,26868535552.3014
"theta_1",1,7649,1550,7075188216.16024
"theta_1",1,7650,3947,17610227254.9055
"theta_1",1,7651,1978,9230174651.08592
"theta_1",1,7652,4137,17551913458.4927
"theta_1",1,7653,3775,16572130346.1731
"theta_1",1,7654,5993,26170354670.0578
"theta_1",1,7655,2586,11111103221.3999
"theta_1",1,7656,2582,11272438906.15
"theta_1",1,7657,1655,6892132589.57837
"theta_1",1,7658,6588,28102083811.2379
"theta_1",1,7659,3212,14631361597.4287
"theta_1",1,7660,5789,24132544485.5926
"theta_1",1,7661,1984,8832513782.65849
"theta_1",1,7662,3272,14114994523.4716
"theta_1",1,7663,1090,4539291263.40652
"theta_1",1,7664,5374,23220825241.2369
"theta_1",1,7665,3099,13249606925.3936
"theta_1",1,7666,1700,7711767105.91744
"theta_1",1,7667,1938,8428593748.19826
"theta_1",1,7668,1080,4726504804.75934
"theta_1",1,7669,1026,4680259814.44818
"theta_1",1,7670,1602,7371127038.88141
"theta_1",1,7671,5591,24001883587.6266
"theta_1",1,7672,2086,8854382401.64269
"theta_1",1,7673,8532,37405394631.897
"theta_1",1,7674,3662,16220044251.5986
"theta_1",1,7675,3653,15935225222.1408
"theta_1",1,7676,2566,11712225820.4995
"theta_1",1,7677,1559,7269456689.03063
"theta_1",1,7678,4867,21283112420.9014
"theta_1",1,7679,5680,24994963568.4389
"theta_1",1,7680,13273,58831021463.948
"theta_1",1,7681,4174,18311687656.3901
"theta_1",1,7682,1868,8604993524.72892
"theta_1",1,7683,2237,10053280302.743
"theta_1",1,7684,2554,10730592862.8349
"theta_1",1,7685,2557,10627721199.7063
"theta_1",1,7686,2723,11257943208.8262
"theta_1",1,7687,5581,24720544443.6461
"theta_1",1,7688,4360,19089886351.6219
"theta_1",1,7689,2685,11732708174.6462
"theta_1",1,7690,3082,13727668901.8988
"theta_1",1,7691,5706,25856357350.847
"theta_1",1,7692,1447,6254882891.75759
"theta_1",1,7693,809,3269716588.67733
"theta_1",1,7694,10765,44903402586.1224
"theta_1",1,7695,8990,38734998228.9909
"theta_1",1,7696,7930,34963092556.4041
"theta_1",1,7697,3555,15608522632.1136
"theta_1",1,7698,5237,24317531596.9434
"theta_1",1,7699,935,3649706148.27755
"theta_1",1,7700,6500,27662525882.7141
"theta_1",1,7701,11911,51449640753.3593
"theta_1",1,7702,4241,17415116809.1396
"theta_1",1,7703,1682,7310021806.49858
"theta_1",1,7704,7670,34617435847.8001
"theta_1",1,7705,1037,4399859355.38134
"theta_1",1,7706,2374,10194715021.6692
"theta_1",1,7707,2226,9207559284.57045
"theta_1",1,7708,2933,13186847570.7388
"theta_1",1,7709,1779,8071632037.26846
"theta_1",1,7710,6479,27051567479.3219
"theta_1",1,7711,6066,26687145453.209
"theta_1",1,7712,2083,9107487046.29227
"theta_1",1,7713,3182,13755595157.9456
"theta_1",1,7714,4048,17129928132.6338
"theta_1",1,7715,6042,26357017149.6339
"theta_1",1,7716,1443,6123320157.91761
"theta_1",1,7717,1887,7966635798.88531
"theta_1",1,7718,2943,12935870120.1548
"theta_1",1,7719,6835,30613773540.9312
"theta_1",1,7720,2202,10214665981.0894
"theta_1",1,7721,3976,17542795107.4345
"theta_1",1,7722,7627,34307966853.5614
"theta_1",1,7723,3492,15148407206.5432
"theta_1",1,7724,4805,20988288654.1572
"theta_1",1,7725,4819,21067836427.326
"theta_1",1,7726,6679,29591471631.8016
"theta_1",1,7727,6717,30402940053.4281
"theta_1",1,7728,4319,19430529584.3865
"theta_1",1,7729,4735,20121727452.1274
"theta_1",1,7730,5833,26203865242.6719
"theta_1",1,7731,10118,42995413416.3687
"theta_1",1,7732,1979,8012428739.48934
"theta_1",1,7733,1935,9046247403.913
"theta_1",1,7734,8927,38767316807.1829
"theta_1",1,7735,2354,9750174983.61529
"theta_1",1,7736,4284,19254413182.1064
"theta_1",1,7737,3117,13764369973.1124
"theta_1",1,7738,2622,11723231874.1837
"theta_1",1,7739,1346,6118283870.28702
"theta_1",1,7740,2375,10820015210.4097
"theta_1",1,7741,6012,27075819691.1186
"theta_1",1,7742,3897,17268950085.3804
"theta_1",1,7743,3507,16119882737.0078
"theta_1",1,7744,8830,38725265210.7422
"theta_1",1,7745,3072,13140006332.6179
"theta_1",1,7746,11858,51115519711.4821
"theta_1",1,7747,1405,6642862767.03037
"theta_1",1,7748,2060,8740545262.1316
"theta_1",1,7749,3829,16500332188.0158
"theta_1",1,7750,3342,14435895978.1912
"theta_1",1,7751,5928,25919917656.2966
"theta_1",1,7752,7220,30967551621.3647
"theta_1",1,7753,6577,29095582020.8176
"theta_1",1,7754,2790,12506667156.816
"theta_1",1,7755,3210,14296295825.8954
"theta_1",1,7756,6974,30745555484.0757
"theta_1",1,7757,2994,13565434599.8133
"theta_1",1,7758,2830,12225288912.8723
"theta_1",1,7759,7191,32085219679.8179
"theta_1",1,7760,7639,34319573416.993
"theta_1",1,7761,2405,10964514741.9957
"theta_1",1,7762,13295,56624384259.2229
"theta_1",1,7763,2376,10455270639.8325
"theta_1",1,7764,5979,25825910049.0261
"theta_1",1,7765,2611,11518926465.853
"theta_1",1,7766,2144,9574700775.19411
"theta_1",1,7767,6573,29039696321.5253
"theta_1",1,7768,1295,5664369578.9536
"theta_1",1,7769,956,4207855550.51619
"theta_1",1,7770,9557,40772920713.5553
"theta_1",1,7771,2290,9962753111.7861
"theta_1",1,7772,7583,32071594243.534
"theta_1",1,7773,3154,13513497748.8619
"theta_1",1,7774,2130,9207947398.34428
"theta_1",1,7775,3019,13194530076.2656
"theta_1",1,7776,3630,15761204834.9062
"theta_1",1,7777,6188,27023277597.3342
"theta_1",1,7778,11142,48713642492.9299
"theta_1",1,7779,3087,13557129376.4501
"theta_1",1,7780,6260,27876544083.2533
"theta_1",1,7781,2417,10762368783.7857
"theta_1",1,7782,1291,5385049968.51835
"theta_1",1,7783,5372,23555332792.6184
"theta_1",1,7784,2682,12258384762.079
"theta_1",1,7785,2168,9998420670.81651
"theta_1",1,7786,5401,23671851849.0405
"theta_1",1,7787,1631,7070428619.56753
"theta_1",1,7788,6412,27274255647.881
"theta_1",1,7789,2178,9216355173.82524
"theta_1",1,7790,2912,12996788219.9753
"theta_1",1,7791,4943,21268133468.927
"theta_1",1,7792,2376,10698557898.1903
"theta_1",1,7793,4754,20955672978.2593
"theta_1",1,7794,6510,27958484786.572
"theta_1",1,7795,8493,36634052095.754
"theta_1",1,7796,8434,37266166994.6309
"theta_1",1,7797,4814,20956706912.4216
"theta_1",1,7798,1324,6265064990.82936
"theta_1",1,7799,2092,9457099243.03291
"theta_1",1,7800,3379,14998787973.9859
"theta_1",1,7801,2589,10964398003.3179
"theta_1",1,7802,3305,14614256769.3364
"theta_1",1,7803,2558,10988894513.8356
"theta_1",1,7804,494,1824358929.63553
"theta_1",1,7805,2090,9125457959.57844
"theta_1",1,7806,2053,9148751956.7854
"theta_1",1,7807,2731,11869856630.7248
"theta_1",1,7808,7779,33622440246.3464
"theta_1",1,7809,938,4057902075.22121
"theta_1",1,7810,3252,14088744847.1981
"theta_1",1,7811,6887,29956001139.3224
"theta_1",1,7812,2861,11727354859.378
"theta_1",1,7813,3183,14551871980.1761
"theta_1",1,7814,6844,31018255906.8758
"theta_1",1,7815,4515,19851234040.144
"theta_1",1,7816,7869,35030763665.2816
"theta_1",1,7817,3997,17239952749.2354
"theta_1",1,7818,3680,15664670836.5196
"theta_1",1,7819,7000,31348886207.4017
"theta_1",1,7820,1837,7929471124.63285
"theta_1",1,7821,1211,5040566237.10507
"theta_1",1,7822,2677,11543934386.6733
"theta_1",1,7823,1750,8032931954.03689
"theta_1",1,7824,4790,21592107616.4459
"theta_1",1,7825,1974,8612779514.632
"theta_1",1,7826,8040,34740257749.2977
"theta_1",1,7827,1113,4739013577.32134
"theta_1",1,7828,3768,16530213387.25
"theta_1",1,7829,2062,8441080389.67217
"theta_1",1,7830,2547,10899678840.9835
"theta_1",1,7831,3689,15916484531.913
"theta_1",1,7832,1757,7788575815.86891
"theta_1",1,7833,4647,20087306800.9153
"theta_1",1,7834,3546,15562766736.6016
"theta_1",1,7835,1294,5761695875.08172
"theta_1",1,7836,3477,14663040331.3845
"theta_1",1,7837,2370,10683431696.4168
"theta_1",1,7838,7966,34325180880.6022
"theta_1",1,7839,4625,20520200607.7588
"theta_1",1,7840,5786,24251449230.4981
"theta_1",1,7841,17394,75285983109.3748
"theta_1",1,7842,8430,37475506291.2757
"theta_1",1,7843,1995,8611140141.33707
"theta_1",1,7844,3593,15646758215.8461
"theta_1",1,7845,2890,12104519142.7154
"theta_1",1,7846,11380,50308727982.2281
"theta_1",1,7847,3121,14338632032.9635
"theta_1",1,7848,4036,18326668841.4456
"theta_1",1,7849,2868,12813449161.9753
"theta_1",1,7850,514,2195997372.96464
"theta_1",1,7851,2886,12328315254.0447
"theta_1",1,7852,1597,7298620108.84914
"theta_1",1,7853,3869,16533483215.1849
"theta_1",1,7854,2366,10780297446.3144
"theta_1",1,7855,10007,43030244636.8832
"theta_1",1,7856,3284,14337366197.1124
"theta_1",1,7857,2315,10067018427.9006
"theta_1",1,7858,5620,25083716074.3531
"theta_1",1,7859,2012,8890900457.17233
"theta_1",1,7860,4291,17998388146.195
"theta_1",1,7861,4224,19147617156.7909
"theta_1",1,7862,1690,7652923727.95332
"theta_1",1,7863,1704,7923552708.26799
"theta_1",1,7864,1423,6629613184.3922
"theta_1",1,7865,2324,10286693838.9574
"theta_1",1,7866,1480,6317972548.76176
"theta_1",1,7867,13318,59187504186.6176
"theta_1",1,7868,1489,6366647766.95503
"theta_1",1,7869,1682,7309086710.57079
"theta_1",1,7870,3785,17603465742.191
"theta_1",1,7871,3779,17162324380.576
"theta_1",1,7872,6235,28080613121.474
"theta_1",1,7873,2162,9199549619.45405
"theta_1",1,7874,7715,32964721164.7831
"theta_1",1,7875,7442,32982689448.639
"theta_1",1,7876,3839,16708358537.5212
"theta_1",1,7877,3528,14403681398.2795
"theta_1",1,7878,6265,27169765774.4307
"theta_1",1,7879,5845,25839530656.921
"theta_1",1,7880,4785,21099312569.9498
"theta_1",1,7881,1273,5433818934.54754
"theta_1",1,7882,3358,14021922465.5325
"theta_1",1,7883,5120,22688940639.9963
"theta_1",1,7884,1796,7369221646.95499
"theta_1",1,7885,1512,6283006031.53042
"theta_1",1,7886,6408,28895720912.2597
"theta_1",1,7887,5102,22664121328.404
"theta_1",1,7888,1623,6944723032.57767
"theta_1",1,7889,4082,18562192450.5135
"theta_1",1,7890,724,2887558879.20221
"theta_1",1,7891,4514,19729523602.2992
"theta_1",1,7892,801,3220211927.54766
"theta_1",1,7893,5691,24855665510.366
"theta_1",1,7894,5155,21662001212.1362
"theta_1",1,7895,2705,11612052940.6168
"theta_1",1,7896,3622,16463899065.4019
"theta_1",1,7897,2067,8637478577.60517
"theta_1",1,7898,4296,18533871451.93
"theta_1",1,7899,3136,13412235025.1858
"theta_1",1,7900,3293,14800232861.1581
"theta_1",1,7901,1156,5412790150.38992
"theta_1",1,7902,764,3354199993.27012
"theta_1",1,7903,2336,11017127834.7701
"theta_1",1,7904,6591,28646849267.9704
"theta_1",1,7905,223,764790375.297058
"theta_1",1,7906,8499,37328569560.9434
"theta_1",1,7907,853,3634125586.30454
"theta_1",1,7908,1700,7720335345.18171
"theta_1",1,7909,2016,8684445862.11184
"theta_1",1,7910,1003,3885618757.03327
"theta_1",1,7911,7775,35113977221.2715
"theta_1",1,7912,7529,32913658128.4164
"theta_1",1,7913,3079,13284755508.7532
"theta_1",1,7914,2201,9747569900.70847
"theta_1",1,7915,1370,6532579499.31202
"theta_1",1,7916,890,4150885538.97753
"theta_1",1,7917,5909,25168759493.3443
"theta_1",1,7918,5363,22933304553.8938
"theta_1",1,7919,2165,11098112011.3103
"theta_1",1,7920,4766,21341144026.0132
"theta_1",1,7921,3326,14525848631.4796
"theta_1",1,7922,6054,26206987603.5416
"theta_1",1,7923,6745,30558778175.3336
"theta_1",1,7924,5223,23761763791.3852
"theta_1",1,7925,4557,19783201296.9623
"theta_1",1,7926,1516,6265628685.71184
"theta_1",1,7927,1401,5681003487.96843
"theta_1",1,7928,3858,17203563597.6082
"theta_1",1,7929,4921,21884489531.6572
"theta_1",1,7930,4213,18591465509.493
"theta_1",1,7931,8507,38456689947.8092
"theta_1",1,7932,4454,19407072782.9633
"theta_1",1,7933,1574,6694009097.54243
"theta_1",1,7934,733,3229445750.89094
"theta_1",1,7935,12409,53152704444.225
"theta_1",1,7936,4860,20532174662.739
"theta_1",1,7937,491,1969458335.72087
"theta_1",1,7938,4924,20602437372.542
"theta_1",1,7939,8323,36842545308.6873
"theta_1",1,7940,8998,39314175787.9012
"theta_1",1,7941,9080,39936245547.2857
"theta_1",1,7942,1651,7143512617.43653
"theta_1",1,7943,2535,10535220406.6787
"theta_1",1,7944,1967,8706041729.72684
"theta_1",1,7945,1345,5545135359.75332
"theta_1",1,7946,7463,32092860261.7872
"theta_1",1,7947,2534,11086250809.4482
"theta_1",1,7948,6515,27256683571.836
"theta_1",1,7949,4914,20437509909.2781
"theta_1",1,7950,1039,4668133834.86222
"theta_1",1,7951,3843,17119875374.2191
"theta_1",1,7952,4999,21488662101.8651
"theta_1",1,7953,2838,12756591780.0036
"theta_1",1,7954,2092,9202668486.21679
"theta_1",1,7955,5467,24226069818.0244
"theta_1",1,7956,3091,13582711376.3244
"theta_1",1,7957,2086,9000771081.11776
"theta_1",1,7958,8222,36524488969.9315
"theta_1",1,7959,1147,4754983255.43307
"theta_1",1,7960,5331,24167192487.8416
"theta_1",1,7961,3276,13939454541.7507
