"sim","total_loss"
4784,1334740.3
4785,1312610.13
4786,1288006.24
4787,1578318.55
4788,1365319.78
4789,1477096.49
4790,1378325.1
4791,1256570.07
4792,1419408.81
4793,1441401.77
4794,1585910.03
4795,1685404.98
4796,1307363.83
4797,1390111.14
4798,1348711.4
4799,1289284.14
4800,1407482.4
4801,1239405.23
4802,1390285.16
4803,1350358.48
4804,1373930.75
4805,1269129.8
4806,1230513.8
4807,1309213.95
4808,1228652.51
4809,1341261.42
4810,1682764.02
4811,1609695.06
4812,1131853.42
4813,1446537.48
4814,1536622.44
4815,1299939.49
4816,1374679.29
4817,1313873.21
4818,1697907.5
4819,1226130.83
4820,1356377.69
4821,1351079.8
4822,1394064.42
4823,1348223.91
4824,1581859.37
4825,1556657.71
4826,1625646.14
4827,1424648.13
4828,1199857.31
4829,1382250.39
4830,1182823.7
4831,1298540.78
4832,1543821.57
4833,1542780.95
4834,1402463.29
4835,1487938.84
4836,1262610.39
4837,1384252.7
4838,1440417.65
4839,1400663.08
4840,1221852.14
4841,1282091.94
4842,1361886.33
4843,1358404.9
4844,1348311.05
4845,1379582.11
4846,1419380.08
4847,1329515.7
4848,1541632.72
4849,1278235.49
4850,1408092.38
4851,1514049.53
4852,1469959.26
4853,1452193.41
4854,1276807.88
4855,1327975.16
4856,1540579
4857,1360327.97
4858,1499715.13
4859,1237262.54
4860,1221264.03
4861,1581623.19
4862,1405139.23
4863,1254321.18
4864,1483341.84
4865,1183618.6
4866,1460379.1
4867,1359277.48
4868,1216179.44
4869,1402254.68
4870,1275609.1
4871,1592495.52
4872,1629168.93
4873,1478183.19
4874,1415634.78
4875,1382748.56
4876,1529769.61
4877,1432335.79
4878,1284146.15
4879,1257511.35
4880,1258531.17
4881,1328221.15
4882,1458121.49
4883,1352944.04
4884,1365746.6
4885,1226950.19
4886,1317837.24
4887,1613068.68
4888,1368995.95
4889,1246082.01
4890,1569186.35
4891,1206915.26
4892,1206226.93
4893,1613347.48
4894,1290407.6
4895,1356300.76
4896,1325646.05
4897,1485202.15
4898,1435614.61
4899,1517075.87
4900,1382701.57
4901,1499257.91
4902,1578573.96
4903,1354054.96
4904,1364348.08
4905,1301313.57
4906,1445359.88
4907,1187913.76
4908,1400397.69
4909,1359227.79
4910,1325177.28
4911,1203356.7
4912,1481711.85
4913,1402997.08
4914,1209061.98
4915,1597867.63
4916,1358913.13
4917,1384548.99
4918,1430114.07
4919,1491295.83
4920,1463144.6
4921,1338054.74
4922,1446556.98
4923,1598453.52
4924,1279321.94
4925,1151592.02
4926,1573274.07
4927,1381638.61
4928,1415893.29
4929,1471037.2
4930,1374356.37
4931,1411336.52
4932,1199795.28
4933,1240243.21
4934,1537318.85
4935,1485736.88
4936,1203490.63
4937,1490421.34
4938,1416003.82
4939,1447351.96
4940,1466446.8
4941,1435497.28
4942,1214093.49
4943,1380048.36
4944,1547513.84
4945,1283801.71
4946,1276411.7
4947,1440699.41
4948,1383244.41
4949,1361091.89
4950,1313214.49
4951,1376631.73
4952,1606535.47
4953,1344935.66
4954,1383981.62
4955,1583497.66
4956,1549795.69
4957,1471337.96
4958,1388054.78
4959,1699018.09
4960,1599477.93
4961,1306382.11
4962,1314935.57
4963,1245235.17
4964,1595593.76
4965,1332525.24
4966,1266370.82
4967,1264355.44
4968,1242244.65
4969,1138487.03
4970,1606363.45
4971,1582346.9
4972,1092194.58
4973,1156312.04
4974,1408414.38
4975,1299999.62
4976,1252123.6
4977,1243209.96
4978,1672333.92
4979,1282279.15
4980,1335274.61
4981,1574973.66
4982,1181454.14
4983,1329519.62
4984,1388513.7
4985,1331958.96
4986,1348277.38
4987,1256525.7
4988,1320859.73
4989,1346711.35
4990,1086839.03
4991,1483243.5
4992,1402981.17
4993,1304077.33
4994,1397447.57
4995,1392840.23
4996,1239582.55
4997,1299532.18
4998,1241319.51
4999,1581319.58
5000,1431399.87
5001,1438460.3
5002,1349806.97
5003,1387671.92
5004,1466196.18
5005,1358276.77
5006,1767208.39
5007,1569055.61
5008,1507090.82
5009,1279803.58
5010,1166721.05
5011,1200683.89
5012,1455885.83
5013,1398829.79
5014,1724201.62
5015,1538861.82
5016,1338390.59
5017,1517044.32
5018,1475378.07
5019,1465048.48
5020,1364496.72
5021,1458480.82
5022,1204199.1
5023,1234118.59
5024,1317074.27
5025,1193397.59
5026,1335402.81
5027,1309869.13
5028,1782672.74
5029,1480714.43
5030,1462715.58
5031,1582836.76
5032,1405479.55
5033,1455132.19
5034,1467004.27
5035,1308061.81
5036,1455461.01
5037,1563318.56
5038,1373205.03
5039,1357174.07
5040,1370402.66
5041,1267131.82
5042,1679636.01
5043,1296121.49
5044,1581650.8
5045,1254773.56
5046,1404207.87
5047,1479063.37
5048,1422070.06
5049,1158233.41
5050,1386218.06
5051,1301982.3
5052,1413883.86
5053,1400498.02
5054,1210277.6
5055,1462294.19
5056,1353047.73
5057,1346344.88
5058,1492837.68
5059,1637785.78
5060,1464578.41
5061,1657230.26
5062,1563639.22
5063,1286358.59
5064,1766464.4
5065,1469572.58
5066,1110942.82
5067,1315553.68
5068,1345364.21
5069,1271871.95
5070,1473014.49
5071,1344373.77
5072,1541965.4
5073,1432401.93
5074,1388640.83
5075,1416002.2
5076,1300976.2
5077,1210854.09
5078,1305491.28
5079,1607841.63
5080,1550885.23
5081,1370270.05
5082,1442483.65
5083,1457716.37
5084,1453102.6
5085,1506528.76
5086,1458523.73
5087,1409211.69
5088,1571632.17
5089,1290101.71
5090,1180251.95
5091,1535752.06
5092,1444631.83
5093,1249181.54
5094,1350479.54
5095,1436470.52
5096,1324556.32
5097,1363468.64
5098,1376344.45
5099,1391404.44
5100,1357192.72
5101,1505924.62
5102,1290134.78
5103,1305070.9
5104,1406005.84
5105,1273474.76
5106,1346644.36
5107,1821526.36
5108,1426109.22
5109,1445740.76
5110,1406455.07
5111,1300834.62
5112,1462441.68
5113,1401049.45
5114,1301338.05
5115,1406063.83
5116,1387933.66
5117,1417038.22
5118,1586796.81
5119,1279709.88
5120,1243792.88
5121,1595430.86
5122,1373337.99
5123,1712769.03
5124,1272730.21
5125,1151913.06
5126,1252075.9
5127,1263953.15
5128,1469521.33
5129,1407892.22
5130,1176216.5
5131,1314206.4
5132,1603636.97
5133,1207183.97
5134,1287637.87
5135,1639230.07
5136,1411054.63
5137,1277842.54
5138,1390715.9
5139,1351314.69
5140,1130005.04
5141,1446190.52
5142,1454425.77
5143,1460500.27
5144,1355061.66
5145,1550889.52
5146,1236248.78
5147,1431623.83
5148,1536148.11
5149,1466814.74
5150,1307246.84
5151,1582522.86
5152,1285837.5
5153,1441133.35
5154,1460735.97
5155,1175361.68
5156,1353203.91
5157,1525553.52
5158,1187297.45
5159,1265343.75
5160,1559084.78
5161,1436498.88
5162,1362440.63
5163,1385332.65
5164,1333331.38
5165,1478240.87
5166,1609697.63
5167,1559709.35
5168,1568121.48
5169,1445765.27
5170,1236309.76
5171,1325203.06
5172,1556031.71
5173,1396618.46
5174,1338377.52
5175,1256022.13
5176,1748495.42
5177,1542088.37
5178,1440961.75
5179,1518648.86
5180,1454781.41
5181,1425080.45
5182,1716384.82
5183,1492450.57
5184,1428671.44
5185,1346300.96
5186,1386869.53
5187,1199478.84
5188,1741290.09
5189,1293244.56
5190,1091650.12
5191,1477969.24
5192,1213887.88
5193,1200580.08
5194,1496461.45
5195,1526273.93
5196,1391153.65
5197,1520550.85
5198,1673809.1
5199,1187688.76
5200,1272659.36
5201,1292558.7
5202,1363624.37
5203,1202467.31
5204,1193804.43
5205,1466809.25
5206,1392299.42
5207,1403824.24
5208,1557210.09
5209,1409041.3
5210,1520256.27
5211,1358035.22
5212,1483988.17
5213,1438017.84
5214,1321872.45
5215,1488118.92
5216,1333841.18
5217,1482755.92
5218,1504611.53
5219,1285117.51
5220,1395604.18
5221,1482339.32
5222,1412101.57
5223,1375515.77
5224,1507994.77
5225,1443106.77
5226,1350808.99
5227,1467715.01
5228,1483505.93
5229,1286086.61
5230,1575686.78
5231,1522880.69
5232,1420739.41
5233,1441762.6
5234,1344046.71
5235,1291722.03
5236,1427661.44
5237,1446452
5238,1258698.21
5239,1235450.86
5240,1365940.54
5241,1377895.81
5242,1154726.89
5243,1619580.67
5244,1301497.95
5245,1469883.91
5246,1369397.85
5247,1217440.56
5248,1304033.84
5249,1293552.28
5250,1308968.52
5251,1421839.78
5252,1356662.37
5253,1633088.63
5254,1568773.22
5255,1348766.33
5256,1249963.8
5257,1342735.34
5258,1400693.01
5259,1837193.8
5260,1307281.51
5261,1378746.52
5262,1301457.75
5263,1278940.09
5264,1498451.87
5265,1427331.04
5266,1339221.56
5267,1248063.55
5268,1565426.69
5269,1422745.24
5270,1278838.92
5271,1157206.2
5272,1431035.6
5273,1292602.78
5274,1362567.06
5275,1492126.38
5276,1384772.66
5277,1222973.76
5278,1287618.29
5279,1457251.89
5280,1460579.49
5281,1248481.93
5282,1209691.33
5283,1262889.83
5284,1290510.84
5285,1285443.54
5286,1453215.97
5287,1311426.19
5288,1665772.24
5289,1290245.79
5290,1243511.79
5291,1148646.3
5292,1679511.24
5293,1557390.08
5294,1567417.03
5295,1290000.65
5296,1304466.15
5297,1379117.11
5298,1405177.7
5299,1211122.82
5300,1365141.64
5301,1569418.55
5302,1320977.39
5303,1235203.31
5304,1511776.47
5305,1199804.85
5306,1310145.94
5307,1142219.93
5308,1387504.35
5309,1488387.91
5310,1615469.78
5311,1229029.1
5312,1504824.05
5313,1334480.53
5314,1319912.28
5315,1212285.62
5316,1514833.37
5317,1303285.37
5318,1496150.56
5319,1639643.96
5320,1520025.59
5321,1246726.49
5322,1379980.44
5323,1532596.85
5324,1233572.53
5325,1505546.61
5326,1355809.61
5327,1441890.53
5328,1512810.47
5329,1611306.22
5330,1581457.84
5331,1448647.19
5332,1445645.85
5333,1353664.15
5334,1203790.32
5335,1348065.02
5336,1386976.78
5337,1423683.53
5338,1407129.64
5339,1245748.13
5340,1288645.61
5341,1123072.26
5342,1402984.52
5343,1421442.32
5344,1508847.27
5345,1567949.18
5346,1396589.08
5347,1552934.25
5348,1154603.94
5349,1457021.06
5350,1354208.92
5351,1337025.73
5352,1402672.31
5353,1531296.67
5354,1508739.8
5355,1514961.48
5356,1340220.86
5357,1500189.18
5358,1554758.04
5359,1473658.24
5360,1317704.81
5361,1417826.11
5362,1585498.88
5363,1374445.58
5364,1556244.72
5365,1392369.37
5366,1322836.44
5367,1257363.23
5368,1530375.08
5369,1259586.25
5370,1547813.24
5371,1729631.67
5372,1232310.44
5373,1375073.09
5374,1332538.05
5375,1328457.07
5376,1220176
5377,1383724.81
5378,1548650.08
5379,1476833.52
5380,1147865.59
5381,1324360.69
5382,1203318
5383,1595274.41
5384,1332024.02
5385,1348161.46
5386,1206860.01
5387,1411785.62
5388,1246326.52
5389,1601238.88
5390,1243935.53
5391,1487547.87
5392,1450565.45
5393,1407571.49
5394,1349588.97
5395,1550507.65
5396,1214748.89
5397,1460607.2
5398,1322371.1
5399,1553960.06
5400,1218463.78
5401,1349910.14
5402,1354303.11
5403,1273746.91
5404,1193419.62
5405,1561202.93
5406,1267631.07
5407,1278903.14
5408,1291913.24
5409,1359378.08
5410,1419083.55
5411,1457798.2
5412,1467335.96
5413,1373287.16
5414,1580064.68
5415,1290684.49
5416,1384538.51
5417,1462336.56
5418,1485795.2
5419,1352358.91
5420,1302854.65
5421,1389653.64
5422,1506865.69
5423,1389084.92
5424,1371406.76
5425,1248988.29
5426,1594555.7
5427,1286419.85
5428,1260570.97
5429,1463278.83
5430,1378570.79
5431,1416222.3
5432,1488710.58
5433,1493039.16
5434,1279132.43
5435,1218297.78
5436,1466559.02
5437,1318202.77
5438,1561921.49
5439,1410731.24
5440,1441221.23
5441,1340099.36
5442,1432795.64
5443,1210575.58
5444,1292269.46
5445,1444009.19
5446,1296691.1
5447,1437552.13
5448,1467325.36
5449,1158387.85
5450,1456928.5
5451,1220776.84
5452,1490117.19
5453,1486525.97
5454,1169743.48
5455,1398498.07
5456,1480667.61
5457,1285489.04
5458,1568154.24
5459,1444282.44
5460,1612505.38
5461,1637829.9
5462,1548542.99
5463,1455866.8
5464,1248648.6
5465,1407339.2
5466,1261578.14
5467,1303633.64
5468,1204130.36
5469,1293432.5
5470,1418377.16
5471,1300918.85
5472,1384006.89
5473,1406052.51
5474,1438054.87
5475,1321391.34
5476,1372525.97
5477,1452737.53
5478,1324658.73
5479,1250338.83
5480,1593018.53
5481,1488747.52
5482,1415668.78
5483,1488260.07
5484,1344504.97
5485,1188371.11
5486,1566649.58
5487,1257015.15
5488,1376497.74
5489,1436839.98
5490,1410896.42
5491,1357784.95
5492,1414392.44
5493,1399230.33
5494,1344871.65
5495,1504552.89
5496,1294656.77
5497,1673330.1
5498,1391656.94
5499,1349233.58
5500,1614364.59
5501,1383559.76
5502,1213095.15
5503,1304007.18
5504,1345806.62
5505,1306479.64
5506,1330986.81
5507,1380538.75
5508,1243701.39
5509,1330184.79
5510,1362638.19
5511,1338410.06
5512,1413837.6
5513,1378317.31
5514,1418871.84
5515,1697540.55
5516,1591121.02
5517,1437686.32
5518,1427043.06
5519,1410961.21
5520,1197721.31
5521,1309791.91
5522,1290830.19
5523,1444534.88
5524,1616747.71
5525,1330232.55
5526,1460407.16
5527,1453225.3
5528,1364149.04
5529,1439828.63
5530,1352837.98
5531,1599241.02
5532,1463364.83
5533,1587797.74
5534,1337288.55
5535,1308497
5536,1369484.58
5537,1704253.84
5538,1554600.68
5539,1414213.89
5540,1426381.14
5541,1497798.24
5542,1363292.46
5543,1475452.67
5544,1425173.75
5545,1358452.92
5546,1432525.83
5547,1477156.59
5548,1278748.5
5549,1436635.46
5550,1511974.87
5551,1508513.2
5552,1620997.96
5553,1676922.52
5554,1449353.56
5555,1312157.34
5556,1249843.06
5557,1391117.9
5558,1310438.19
5559,1448934.32
5560,1464135.23
5561,1429894.5
5562,1540977.58
5563,1400411.38
5564,1204463.3
5565,1182594.32
5566,1244591.74
5567,1377388.29
5568,1424420.08
5569,1496396.84
5570,1434291.84
5571,1457823.55
5572,1236842.31
5573,1557702.97
5574,1373715.24
5575,1165552.86
5576,1309227.16
5577,1451243.97
5578,1576266.92
5579,1441195.62
5580,1652289.32
5581,1392048.97
5582,1163194.07
5583,1471066.13
5584,1224063.44
5585,1218183.58
5586,1389093.88
5587,1413485.37
5588,1276861.88
5589,1460885.19
5590,1434191.37
5591,1504571.68
5592,1660849.54
5593,1087494.52
5594,1955107.57
5595,1297954.64
5596,1612060.63
5597,1677884.12
5598,1524243.67
5599,1489671.59
5600,1409730.2
5601,1300809.2
5602,1388253.07
5603,1350473.83
5604,1287724.66
5605,1321507.75
5606,1188513.66
5607,1278419.09
5608,1279034.43
5609,1458569.08
5610,1193308.35
5611,1460518.17
5612,1430106.51
5613,1581734.37
5614,1526562.06
5615,1463683.87
5616,1503846.38
5617,1201367.33
5618,1434646.04
5619,1219450.82
5620,1389317.76
5621,1339654.89
5622,1214159.75
5623,1322345.23
5624,1494848.73
5625,1276374.35
5626,1492022.32
5627,1195334.45
5628,1247613.06
5629,1479343.48
5630,1535284.09
5631,1064433.3
5632,1603970.4
5633,1389382.63
5634,1402552.97
5635,1342853.36
5636,1572454.17
5637,1338078.64
5638,1199668.44
5639,1436470.65
5640,1582737.49
5641,1549296.42
5642,1483717.47
5643,1301818.46
5644,1551078.03
5645,1474292.31
5646,1498501.85
5647,1464228.06
5648,1318460.99
5649,1158569.37
5650,1320068.72
5651,1318269.55
5652,1386501.39
5653,1295595.99
5654,1319988.25
5655,1769004.33
5656,1464048.13
5657,1183589.1
5658,1386581.56
5659,1460728.72
5660,1482511.29
5661,1388096
5662,1327441.51
5663,1386275.02
5664,1351063.55
5665,1389248.75
5666,1365609.03
5667,1387076.78
5668,1220780.84
5669,1365452.53
5670,1560048.37
5671,1629473.15
5672,1708466.86
5673,1147120.73
5674,1416808.02
5675,1611153.09
5676,1388814.51
5677,1167900.71
5678,1713498.46
5679,1567960.33
5680,1535429.98
5681,1617119.32
5682,1641154.7
5683,1562710.03
5684,1222547.13
5685,1305221.03
5686,1408502.7
5687,1639056.91
5688,1287058.45
5689,1092267.37
5690,1472313.32
5691,1523332.15
5692,1395105.57
5693,1216773.22
5694,1471621.02
5695,1617701.64
5696,1193486.49
5697,1516201.92
5698,1593876.31
5699,1425438.04
5700,1411311.52
5701,1369151.17
5702,1428113.48
5703,1292617.64
5704,1173804.5
5705,1252864.49
5706,1499054.05
5707,1190795.5
5708,1555838.74
5709,1360655.52
5710,1666651.04
5711,1567420.48
5712,1525426.59
5713,1285213.63
5714,1530857.6
5715,1286545.9
5716,1361841.3
5717,1445643.81
5718,1439624.71
5719,1540229.64
5720,1501039.76
5721,1515539.46
5722,1250696.88
5723,1317136.91
5724,1491643.16
5725,1511442.56
5726,1245008.71
5727,1281121.38
5728,1391763.48
5729,1405547.85
5730,1444058.79
5731,1370564.97
5732,1305532.96
5733,1329026.16
5734,1423433.9
5735,1293585.83
5736,1238935.81
5737,1256221.47
5738,1361484.33
5739,1455454.68
5740,1387726.18
5741,1245551.23
5742,1453553.14
5743,1702550.46
5744,1459561.72
5745,1356445.27
5746,1514510.06
5747,1266468.36
5748,1579232
5749,1371062.92
5750,1455123.93
5751,1444955.26
5752,1514123.23
5753,1253392.6
5754,1337732.86
5755,1094998.13
5756,1263144.07
5757,1422466.32
5758,1346122
5759,1394381.88
5760,1496072.95
5761,1345218.11
5762,1292259.58
5763,1552759.85
5764,1624452.6
5765,1367373.03
5766,1314064.11
5767,1314990.69
5768,1430054.21
5769,1255186.17
5770,1229159.9
5771,1350101.97
5772,1298531.02
5773,1524753.39
5774,1412764.56
5775,1518583.95
5776,1405207.65
5777,1363540.04
5778,1315991.03
5779,1443962.71
5780,1386642.44
5781,1443036.92
5782,1431676.21
5783,1405702.27
5784,1301057.24
5785,1369162.12
5786,1483537.67
5787,1334560.82
5788,1580635.89
5789,1240968.48
5790,1219997.72
5791,1403756.38
5792,1231203.78
5793,1457853.31
5794,1411867.76
5795,1472166.39
5796,1272915.46
5797,1480052.13
5798,1387811.86
5799,1342715.23
5800,1403407.72
5801,1435587.81
5802,1692861.99
5803,1271279.94
5804,1311364.06
5805,1331013.55
5806,1425150.5
5807,1243844.33
5808,1625797.97
5809,1249379.94
5810,1230082.04
5811,1342544.26
5812,1412767.81
5813,1426483.99
5814,1605102.81
5815,1165891.02
5816,1440735.82
5817,1316536.33
5818,1236043.51
5819,1580160.41
5820,1324382.81
5821,1351567.7
5822,1426885.76
5823,1396078.62
5824,1221844.95
5825,1465886.4
5826,1337725.3
5827,1308141.62
5828,1618907.82
5829,1486687.96
5830,1219376.94
5831,1288787.69
5832,1604912.62
5833,1399718.9
5834,1250097.04
5835,1699974.89
5836,1446522.27
5837,1500082.98
5838,1420729.41
5839,1324118.45
5840,1380270.6
5841,1372899.73
5842,1383906.18
5843,1373298.06
5844,1325803.87
5845,1453845.65
5846,1554948.45
5847,1354020.44
5848,1491295.37
5849,1504356.37
5850,1347187.48
5851,1420451.32
5852,1505137.13
5853,1318891.15
5854,1328101.72
5855,1404006.11
5856,1911957.64
5857,1254399.01
5858,1438685.92
5859,1188146.36
5860,1531091.11
5861,1368344.73
5862,1554781.92
5863,1363471.53
5864,1546480.18
5865,1450396.03
5866,1498954.2
5867,1372029.92
5868,1492387.97
5869,1639899.61
5870,1223035.24
5871,1540767.7
5872,1406300.07
5873,1420067.44
5874,1279928.19
5875,1518039.98
5876,1257358.65
5877,1388628.27
5878,1316775.22
5879,1493901.12
5880,1713283.3
5881,1382583.94
5882,1357793.65
5883,1367447.64
5884,1371649.49
5885,1501948.61
5886,1323463.57
5887,1241948.76
5888,1206818.98
5889,1339428.35
5890,1332482.91
5891,1721173.57
5892,1402326.78
5893,1477411.43
5894,1322848.64
5895,1531921.78
5896,1426265.84
5897,1598777.51
5898,1364423
5899,1510571.52
5900,1470027.52
5901,1400224.33
5902,1208682.84
5903,1365727.89
5904,1499767.58
5905,1436564.85
5906,1380413.71
5907,1403387.29
5908,1630069.49
5909,1543476.48
5910,1333159.75
5911,1758202.44
5912,1387732.6
5913,1491620.77
5914,1381894.24
5915,1634788.12
5916,1274771.33
5917,1786900.23
5918,1415364.6
5919,1367981.09
5920,1389984.19
5921,1314520.64
5922,1209745.62
5923,1369332.17
5924,1340061.55
5925,1346549.34
5926,1218132.27
5927,1458027.98
5928,1229521.27
5929,1345595.52
5930,1346631.01
5931,1569171.58
5932,1283719.48
5933,1360994.34
5934,1580987.53
5935,1428790.16
5936,1412702.7
5937,1427202.38
5938,1352258.31
5939,1623586.79
5940,1382146.2
5941,1223421.78
5942,1766538.67
5943,1407621.66
5944,1497002.52
5945,1264480.8
5946,1345678.3
5947,1490530.18
5948,1407819.69
5949,1303998.54
5950,1366861.91
5951,1515062.94
5952,1601739.58
5953,1383301.99
5954,1359178.53
5955,1677673.11
5956,1399463.08
5957,1499356.42
5958,1484679.2
5959,1483868.34
5960,1557043.85
5961,1312680.09
5962,1458288.71
5963,1491586.22
5964,1351892.13
5965,1217909.29
5966,1240564.43
5967,1546461.52
5968,1495791.35
5969,1195849.31
5970,1410278.13
5971,1593037.93
5972,1180371.97
5973,1432843.15
5974,1344494.28
5975,1501953.09
5976,1183959.25
5977,1669909.49
5978,1360213.35
5979,1390477.01
5980,1329860.2
5981,1378603.4
5982,1341936.74
5983,1430527.77
5984,1672209.14
5985,1335145.64
5986,1444418.33
5987,1399424.74
5988,1221622.39
5989,1180494.53
5990,1741418.65
5991,1372736.34
5992,1428012.51
5993,1341433.63
5994,1409295.02
5995,1383656.26
5996,1453435.37
5997,1407634.05
5998,1486706.4
5999,1487938.43
6000,1381828.71
6001,1252803.86
6002,1400017.21
6003,1264810.89
6004,1377994.65
6005,1500081.67
6006,1105999.2
6007,1646020.46
6008,1371679.42
6009,1378743.65
6010,1372576.53
6011,1369901.25
6012,1326179.08
6013,1353836.88
6014,1341331.71
6015,1501844.56
6016,1308914.88
6017,1437772.87
6018,1610839.04
6019,1439505.76
6020,1452787.49
6021,1559574.72
6022,1495015.63
6023,1595856.95
6024,1218188.99
6025,1665490.67
6026,1265218.96
6027,1054424.19
6028,1531079.88
6029,1508704.85
6030,1195544.55
6031,1469579.25
6032,1256224.82
6033,1270459.86
6034,1653997.39
6035,1282369.21
6036,1528454.1
6037,1290457.44
6038,1361384.41
6039,1201221.35
6040,1243879.57
6041,1511049.5
6042,1377558.51
6043,1341948.76
6044,1526643.98
6045,1247672.45
6046,1293306.1
6047,1402039.51
6048,1349705.79
6049,1344928.19
6050,1602325.57
6051,1291773.2
6052,1619144.49
6053,1604263.01
6054,1447268.24
6055,1340493.35
6056,1329676.93
6057,1515811.52
6058,1639909.81
6059,1559422.23
6060,1390880.23
6061,1476929.14
6062,1274220.27
6063,1609484.03
6064,1296013.68
6065,1530589.18
6066,1318928.98
6067,1373449.18
6068,1558471.09
6069,1501690.19
6070,1515071.04
6071,1251811.98
6072,1359966.52
6073,1337490.71
6074,1401232.98
6075,1151645.6
6076,1636967.09
6077,1388649.31
6078,1303921.13
6079,1272115.78
6080,1580324.6
6081,1427585.21
6082,1254891.73
6083,1390442.71
6084,1244622.12
6085,1231650.17
6086,1394826.96
6087,1315612.7
6088,1495273.26
6089,1309212.23
6090,1327134.25
6091,1172711.14
6092,1376058.74
6093,1223969.07
6094,1329481.36
6095,1276974.51
6096,1555398.59
6097,1402404.12
6098,1355281.86
6099,1344864.44
6100,1419472.29
6101,1232648.11
6102,1267060.37
6103,1333008.25
6104,1315736.87
6105,1546187.98
6106,1395534.31
6107,1253505.37
6108,1363893.13
6109,1596867.34
6110,1325942.69
6111,1275331.33
6112,1410594.27
6113,1230905.51
6114,1433993.58
6115,1314297.45
6116,1368172.55
6117,1467428.34
6118,1409154.98
6119,1340024.63
6120,1343932.71
6121,1241697.71
6122,1298874.02
6123,1227240.12
6124,1381490.4
6125,1263641.81
6126,1342497.48
6127,1201569.21
6128,1402329.89
6129,1160536.93
6130,1277118.65
6131,1343889.81
6132,1431455.47
6133,1349351.09
6134,1183287.73
6135,1482691.7
6136,1435311.48
6137,1586931.97
6138,1427253.43
6139,1347602.44
6140,1397226.11
6141,1358294.36
6142,1436719.94
6143,1321570.74
6144,1679678.96
6145,1395147.32
6146,1631014.59
6147,1206833.5
6148,1557065.75
6149,1402003.53
6150,1314827.42
6151,1238232.23
6152,1337196.72
6153,1412436.93
6154,1547859.63
6155,1339412.19
6156,1469910.7
6157,1472829.83
6158,1311889.35
6159,1397554.68
6160,1334247.58
6161,1627562.13
6162,1302434.1
6163,1339519.99
6164,1182124.24
6165,1343417.15
6166,1415889.93
6167,1389552.02
6168,1353946.85
6169,1606102.81
6170,1498468.39
6171,1494350.09
6172,1472798.28
6173,1495233.66
6174,1178623.47
6175,1300613.33
6176,1367841.02
6177,1401720.28
6178,1335307.97
6179,1229192.05
6180,1704732.1
6181,1335830.41
6182,1277091.65
6183,1334159.75
6184,1363039.57
6185,1487681.61
6186,1451827.25
6187,1511483.57
6188,1396636.35
6189,1479235.53
6190,1314182.78
6191,1343283.31
6192,1198667.6
6193,1398482.33
6194,1443828.2
6195,1391130.18
6196,1133638.09
6197,1270764.9
6198,1257496.43
6199,1449839.01
6200,1546877.82
6201,1437652.41
6202,1235017.16
6203,1342365.92
6204,1454133.2
6205,1243304.43
6206,1244692.56
6207,1338240.09
6208,1446746.19
6209,1246278.9
6210,1229585.1
6211,1384188.2
6212,1461829.6
6213,1516621.01
6214,1869379.99
6215,1490725.08
6216,1428271.97
6217,1181321.96
6218,1487001.05
6219,1523317.6
6220,1340813.21
6221,1593791.77
6222,1458087.61
6223,1391893.05
6224,1427727.04
6225,1381698.83
6226,1323873.73
6227,1302779.75
6228,1237591.98
6229,1344085.63
6230,1483732.81
6231,1401323.4
6232,1454509.46
6233,1360352.75
6234,1474613.82
6235,1382951.5
6236,1513572.92
6237,1310306.28
6238,1446926.82
6239,1356645.42
6240,1359469.97
6241,1401968.46
6242,1394250.05
6243,1408045.36
6244,1471923.53
6245,1388854.67
6246,1404130.6
6247,1271783.87
6248,1424297.24
6249,1203508.79
6250,1263307.85
6251,1292733.25
6252,1360702.91
6253,1423043.03
6254,1584137.82
6255,1263374.67
6256,1205044.32
6257,1730912.62
6258,1444113.33
6259,1681838.6
6260,1324887.03
6261,1175791.3
6262,1262128.09
6263,1409242.39
6264,1180359.11
6265,1431502
6266,1241939.05
6267,1343193.77
6268,1838470.93
6269,1600410.9
6270,1569533.57
6271,1502212.84
6272,1298953.71
6273,1539125.97
6274,1399449.16
6275,1593300.68
6276,1524644.11
6277,1274503.78
6278,1330123.37
6279,1388947.33
6280,1337986.74
6281,1442569.78
6282,1549410.89
6283,1317856.37
6284,1205753.44
6285,1443441.04
6286,1373382.46
6287,1206919.48
6288,1350559.04
6289,1594545.08
6290,1434283.48
6291,1486045.89
6292,1526234.98
6293,1297334.8
6294,1528667.15
6295,1344916.22
6296,1346916.13
6297,1302449.12
6298,1251052.79
6299,1611626.41
6300,1279375.38
6301,1560861.49
6302,1353219.95
6303,1440849.45
6304,1289405.04
6305,1321099.45
6306,1326505.86
6307,1545673.18
6308,1579407.45
6309,1343593.14
6310,1245141.23
6311,1404823.35
6312,1453701.33
6313,1195937.78
6314,1358693.16
6315,1244568.42
6316,1434228.94
6317,1322831.17
6318,1370427.71
6319,1455663.43
6320,1380676.33
6321,1390091.65
6322,1239214.98
6323,1339623.21
6324,1352480.1
6325,1230113.09
6326,1450540.48
6327,1414408.17
6328,1382590.55
6329,1425279.46
6330,1566248.61
6331,1374224.05
6332,1189075.07
6333,1505732.66
6334,1287031.01
6335,1238808.25
6336,1385627.78
6337,1653627.51
6338,1503751.01
6339,1221879.03
