"sim","solar_system_original","agg_loss","claim_count"
6929,"Oryn Delta",1375937492.73324,400
6930,"Bayesia System",1685640857.05756,550
6930,"Helionis Cluster",1971279350.00181,508
6930,"Oryn Delta",463704366.909986,286
6931,"Bayesia System",1009665622.5287,404
6931,"Helionis Cluster",1578175094.1222,612
6931,"Oryn Delta",1218723378.76375,424
6932,"Bayesia System",1834231078.64007,478
6932,"Helionis Cluster",1466422122.86912,567
6932,"Oryn Delta",1105000715.12414,359
6933,"Bayesia System",1129450543.3563,457
6933,"Helionis Cluster",1022611613.72623,518
6933,"Oryn Delta",837090171.770533,404
6934,"Bayesia System",1932380128.99103,480
6934,"Helionis Cluster",1496645509.48594,504
6934,"Oryn Delta",1027876165.77159,335
6935,"Bayesia System",1335661439.8762,510
6935,"Helionis Cluster",1261675634.30173,622
6935,"Oryn Delta",816538839.643434,311
6936,"Bayesia System",1555626939.94104,492
6936,"Helionis Cluster",1450680463.67825,487
6936,"Oryn Delta",657369812.58992,322
6937,"Bayesia System",1602485610.12261,558
6937,"Helionis Cluster",1700749094.76018,509
6937,"Oryn Delta",1219802993.55757,388
6938,"Bayesia System",1676921381.9304,461
6938,"Helionis Cluster",1272331713.20063,478
6938,"Oryn Delta",765048125.849304,337
6939,"Bayesia System",1449815797.66408,520
6939,"Helionis Cluster",3582009489.35811,598
6939,"Oryn Delta",1033514206.1406,403
6940,"Bayesia System",1779803863.84324,450
6940,"Helionis Cluster",2504543828.15463,513
6940,"Oryn Delta",1464626309.85038,469
6941,"Bayesia System",1227023293.61677,401
6941,"Helionis Cluster",2307455683.96106,541
6941,"Oryn Delta",1366719847.27516,468
6942,"Bayesia System",1429807936.89891,490
6942,"Helionis Cluster",1591899481.07126,568
6942,"Oryn Delta",1089454793.2811,399
6943,"Bayesia System",1063675610.57638,492
6943,"Helionis Cluster",1074601048.71114,575
6943,"Oryn Delta",878025179.78323,388
6944,"Bayesia System",1082814252.04009,453
6944,"Helionis Cluster",1914546455.62581,538
6944,"Oryn Delta",2113687837.20295,402
6945,"Bayesia System",1888003622.02979,513
6945,"Helionis Cluster",1177649055.31199,534
6945,"Oryn Delta",883277661.719772,420
6946,"Bayesia System",1570390207.06319,420
6946,"Helionis Cluster",1400647726.0473,478
6946,"Oryn Delta",947507203.273031,371
6947,"Bayesia System",1128391889.54164,497
6947,"Helionis Cluster",2150375906.44289,509
6947,"Oryn Delta",692860010.455772,313
6948,"Bayesia System",1210847599.07971,480
6948,"Helionis Cluster",1035973907.62943,559
6948,"Oryn Delta",743536476.079679,344
6949,"Bayesia System",1206182949.44842,555
6949,"Helionis Cluster",1993364060.60076,655
6949,"Oryn Delta",952823784.417721,310
6950,"Bayesia System",1609304294.53689,572
6950,"Helionis Cluster",2035178906.8987,594
6950,"Oryn Delta",840112246.458599,343
6951,"Bayesia System",1522270183.892,530
6951,"Helionis Cluster",1321676177.2988,485
6951,"Oryn Delta",835163947.36842,376
6952,"Bayesia System",1313624356.20242,516
6952,"Helionis Cluster",1196309672.8327,563
6952,"Oryn Delta",789951710.452458,359
6953,"Bayesia System",1228650881.43994,426
6953,"Helionis Cluster",1697409187.77952,524
6953,"Oryn Delta",873027597.57852,425
6954,"Bayesia System",1369983579.05381,508
6954,"Helionis Cluster",1356690388.4977,511
6954,"Oryn Delta",1092392242.02408,424
6955,"Bayesia System",2047587734.2521,555
6955,"Helionis Cluster",2042659116.37066,657
6955,"Oryn Delta",559986126.618177,303
6956,"Bayesia System",923174817.845033,449
6956,"Helionis Cluster",1514247968.96505,555
6956,"Oryn Delta",736701732.609626,371
6957,"Bayesia System",2347095899.63814,479
6957,"Helionis Cluster",1803675070.79187,506
6957,"Oryn Delta",1107150964.85361,351
6958,"Bayesia System",1166848214.00404,479
6958,"Helionis Cluster",1315819592.39745,555
6958,"Oryn Delta",1341132466.81342,394
6959,"Bayesia System",3607943427.39421,509
6959,"Helionis Cluster",1438776271.99488,529
6959,"Oryn Delta",1013491579.24531,357
6960,"Bayesia System",921754776.655955,417
6960,"Helionis Cluster",2487789043.16136,542
6960,"Oryn Delta",1471884288.83269,325
6961,"Bayesia System",1477563523.87202,620
6961,"Helionis Cluster",1234069633.00813,556
6961,"Oryn Delta",1119564332.15901,444
6962,"Bayesia System",1428759199.30261,535
6962,"Helionis Cluster",1703221919.2877,535
6962,"Oryn Delta",1021388931.25103,421
6963,"Bayesia System",4487036508.0661,433
6963,"Helionis Cluster",1492293209.85005,531
6963,"Oryn Delta",915388720.184489,363
6964,"Bayesia System",1754617588.89749,519
6964,"Helionis Cluster",1197490933.08465,523
6964,"Oryn Delta",902117986.567372,335
6965,"Bayesia System",1921552139.43761,476
6965,"Helionis Cluster",1426647674.72074,511
6965,"Oryn Delta",719018975.096025,282
6966,"Bayesia System",1416936604.61525,627
6966,"Helionis Cluster",1269668797.52592,556
6966,"Oryn Delta",799601167.363529,336
6967,"Bayesia System",1212101109.89028,436
6967,"Helionis Cluster",1228923973.99217,490
6967,"Oryn Delta",947379884.716582,411
6968,"Bayesia System",1461236132.66943,472
6968,"Helionis Cluster",1832461089.21952,511
6968,"Oryn Delta",762777300.645154,333
6969,"Bayesia System",1533861038.86145,516
6969,"Helionis Cluster",1368550343.30775,567
6969,"Oryn Delta",1044984778.98324,368
6970,"Bayesia System",998825497.159026,454
6970,"Helionis Cluster",1547066823.80856,582
6970,"Oryn Delta",858549333.252649,423
6971,"Bayesia System",1894479578.88684,505
6971,"Helionis Cluster",1191194559.85853,554
6971,"Oryn Delta",1187735220.12538,352
6972,"Bayesia System",1649514225.44083,523
6972,"Helionis Cluster",1816712790.83198,621
6972,"Oryn Delta",910380336.862063,426
6973,"Bayesia System",951633827.768837,456
6973,"Helionis Cluster",1323411782.871,567
6973,"Oryn Delta",1611979206.27477,416
6974,"Bayesia System",1512037391.09141,517
6974,"Helionis Cluster",1534536944.86003,518
6974,"Oryn Delta",929988491.859504,338
6975,"Bayesia System",1500985676.70121,494
6975,"Helionis Cluster",1537800292.24238,586
6975,"Oryn Delta",853711236.932719,337
6976,"Bayesia System",1867473472.17848,515
6976,"Helionis Cluster",1112246572.01526,517
6976,"Oryn Delta",899142490.740187,361
6977,"Bayesia System",1456296952.40337,522
6977,"Helionis Cluster",1938757791.658,438
6977,"Oryn Delta",1186059785.38083,392
6978,"Bayesia System",1518287285.24754,508
6978,"Helionis Cluster",1694628297.60604,562
6978,"Oryn Delta",1996833467.71897,403
6979,"Bayesia System",849909379.459537,449
6979,"Helionis Cluster",1754293757.40101,549
6979,"Oryn Delta",915548371.109733,402
6980,"Bayesia System",1863660385.73603,425
6980,"Helionis Cluster",1756542820.15154,606
6980,"Oryn Delta",1217439366.48125,329
6981,"Bayesia System",1471763900.85187,455
6981,"Helionis Cluster",1722430537.36139,549
6981,"Oryn Delta",677287133.117391,329
6982,"Bayesia System",1613608962.62448,548
6982,"Helionis Cluster",1648843535.39508,618
6982,"Oryn Delta",949963466.242065,337
6983,"Bayesia System",1154511053.94583,463
6983,"Helionis Cluster",1369433566.39207,483
6983,"Oryn Delta",874320822.35497,394
6984,"Bayesia System",1477734081.14828,523
6984,"Helionis Cluster",1899555129.19233,607
6984,"Oryn Delta",1063781293.98575,357
6985,"Bayesia System",1268154725.7028,458
6985,"Helionis Cluster",2382433161.9351,517
6985,"Oryn Delta",950821594.486868,361
6986,"Bayesia System",1023301115.41248,401
6986,"Helionis Cluster",1430716214.89247,499
6986,"Oryn Delta",765856921.110356,393
6987,"Bayesia System",1469851482.56056,538
6987,"Helionis Cluster",1252511352.26366,560
6987,"Oryn Delta",920392371.351131,448
6988,"Bayesia System",1789485710.07005,480
6988,"Helionis Cluster",1109163661.23656,486
6988,"Oryn Delta",1135185321.59006,405
6989,"Bayesia System",2091278723.97341,495
6989,"Helionis Cluster",1131178460.63143,491
6989,"Oryn Delta",888476254.383133,386
6990,"Bayesia System",935904140.46598,427
6990,"Helionis Cluster",1506586137.97571,479
6990,"Oryn Delta",1079662641.35367,403
6991,"Bayesia System",2293474015.03119,491
6991,"Helionis Cluster",1371629413.17523,536
6991,"Oryn Delta",1176539526.67591,334
6992,"Bayesia System",1032637670.15012,447
6992,"Helionis Cluster",1399060198.92695,497
6992,"Oryn Delta",1359990246.93505,390
6993,"Bayesia System",1442394750.51762,465
6993,"Helionis Cluster",1757528307.78468,558
6993,"Oryn Delta",1211200295.68008,329
6994,"Bayesia System",3351256685.93132,472
6994,"Helionis Cluster",1551598958.16173,606
6994,"Oryn Delta",1040803560.24297,386
6995,"Bayesia System",1203597875.79011,463
6995,"Helionis Cluster",1841067451.91953,660
6995,"Oryn Delta",784267196.337908,362
6996,"Bayesia System",1637641618.53009,616
6996,"Helionis Cluster",1569003302.61765,547
6996,"Oryn Delta",941709198.018659,366
6997,"Bayesia System",1747641219.46584,506
6997,"Helionis Cluster",1241343471.97808,524
6997,"Oryn Delta",1677180220.52235,309
6998,"Bayesia System",1987077260.55644,504
6998,"Helionis Cluster",1635814942.99531,607
6998,"Oryn Delta",1310377006.44834,334
6999,"Bayesia System",1279198165.32529,501
6999,"Helionis Cluster",1489484848.70687,608
6999,"Oryn Delta",787049397.765282,302
7000,"Bayesia System",1063882926.6971,520
7000,"Helionis Cluster",1628852215.02896,553
7000,"Oryn Delta",1251107459.8475,386
7001,"Bayesia System",1267712609.27985,494
7001,"Helionis Cluster",1377202203.30262,576
7001,"Oryn Delta",862388773.449073,316
7002,"Bayesia System",1089898406.67954,494
7002,"Helionis Cluster",1390165582.90823,562
7002,"Oryn Delta",1374026225.8537,384
7003,"Bayesia System",1599816644.9204,574
7003,"Helionis Cluster",1157638035.59519,498
7003,"Oryn Delta",1203859581.01528,426
7004,"Bayesia System",1449650156.69605,476
7004,"Helionis Cluster",1162999071.0221,502
7004,"Oryn Delta",781893106.64848,354
7005,"Bayesia System",1314186161.90462,458
7005,"Helionis Cluster",1208163679.60712,514
7005,"Oryn Delta",1070940242.41525,400
7006,"Bayesia System",1208685826.01852,447
7006,"Helionis Cluster",1666147239.66431,515
7006,"Oryn Delta",901097365.125834,449
7007,"Bayesia System",1121738955.76029,466
7007,"Helionis Cluster",1509815890.01345,523
7007,"Oryn Delta",856150200.104186,396
7008,"Bayesia System",817851556.828489,427
7008,"Helionis Cluster",1068330494.23233,448
7008,"Oryn Delta",751005310.89267,386
7009,"Bayesia System",1055945948.83366,438
7009,"Helionis Cluster",1206128125.88909,517
7009,"Oryn Delta",755535056.349403,378
7010,"Bayesia System",1680720976.86444,544
7010,"Helionis Cluster",1301951961.48614,541
7010,"Oryn Delta",753296485.789646,344
7011,"Bayesia System",1184434632.54741,452
7011,"Helionis Cluster",1321789632.75327,577
7011,"Oryn Delta",817330200.185342,360
7012,"Bayesia System",1602404058.29279,520
7012,"Helionis Cluster",1093335126.73044,550
7012,"Oryn Delta",912383384.466483,354
7013,"Bayesia System",1629588838.428,460
7013,"Helionis Cluster",1330628691.84953,521
7013,"Oryn Delta",1139611039.3018,441
7014,"Bayesia System",1332238290.9093,478
7014,"Helionis Cluster",1541392167.84212,582
7014,"Oryn Delta",966238704.363548,428
7015,"Bayesia System",1244105588.15843,537
7015,"Helionis Cluster",959151870.460638,434
7015,"Oryn Delta",1080560623.75613,394
7016,"Bayesia System",1922590989.92782,517
7016,"Helionis Cluster",1762933970.35939,405
7016,"Oryn Delta",1659381945.00958,328
7017,"Bayesia System",1535489315.62998,497
7017,"Helionis Cluster",1467332517.43655,549
7017,"Oryn Delta",1172828275.5105,373
7018,"Bayesia System",1376496283.36823,495
7018,"Helionis Cluster",1463856565.60177,522
7018,"Oryn Delta",716685051.380979,338
7019,"Bayesia System",2595001837.28274,510
7019,"Helionis Cluster",2020370238.26481,500
7019,"Oryn Delta",608217213.438997,368
7020,"Bayesia System",2901691409.62875,479
7020,"Helionis Cluster",1277261466.82445,539
7020,"Oryn Delta",778570977.513739,357
7021,"Bayesia System",1628747707.33768,516
7021,"Helionis Cluster",1186928368.41228,461
7021,"Oryn Delta",1199902283.95553,372
7022,"Bayesia System",1520940607.86694,472
7022,"Helionis Cluster",1108821727.25411,556
7022,"Oryn Delta",866545113.827906,320
7023,"Bayesia System",882449392.172891,459
7023,"Helionis Cluster",1598604267.11364,434
7023,"Oryn Delta",1176213076.32203,373
7024,"Bayesia System",1538916376.7659,510
7024,"Helionis Cluster",1516127563.47046,498
7024,"Oryn Delta",719159541.266102,349
7025,"Bayesia System",837409698.269455,434
7025,"Helionis Cluster",1563520339.89824,530
7025,"Oryn Delta",986155369.613907,359
7026,"Bayesia System",846457624.44964,416
7026,"Helionis Cluster",1352541652.51838,476
7026,"Oryn Delta",1240386697.98119,375
7027,"Bayesia System",1146398448.03625,515
7027,"Helionis Cluster",1190982484.16172,471
7027,"Oryn Delta",770660931.304755,384
7028,"Bayesia System",1016345942.10313,455
7028,"Helionis Cluster",2171898876.55288,523
7028,"Oryn Delta",1133325423.36657,370
7029,"Bayesia System",1035282060.37129,467
7029,"Helionis Cluster",1234620542.61774,511
7029,"Oryn Delta",900356753.658578,351
7030,"Bayesia System",2275563850.85837,550
7030,"Helionis Cluster",2557496873.82194,532
7030,"Oryn Delta",1061503381.55536,404
7031,"Bayesia System",1129387320.53672,478
7031,"Helionis Cluster",1668656532.66931,524
7031,"Oryn Delta",919811800.042289,376
7032,"Bayesia System",1128138365.46715,547
7032,"Helionis Cluster",970556761.338475,466
7032,"Oryn Delta",787799511.670067,403
7033,"Bayesia System",2031111978.79956,483
7033,"Helionis Cluster",1572125527.19805,560
7033,"Oryn Delta",865949682.044636,401
7034,"Bayesia System",1322837578.50707,501
7034,"Helionis Cluster",1372023425.32882,583
7034,"Oryn Delta",919301642.596261,355
7035,"Bayesia System",1617967288.22697,458
7035,"Helionis Cluster",1340520543.65038,544
7035,"Oryn Delta",954134736.58058,408
7036,"Bayesia System",2082217810.64852,473
7036,"Helionis Cluster",1325871245.46509,574
7036,"Oryn Delta",656134324.099717,381
7037,"Bayesia System",1219431017.60484,528
7037,"Helionis Cluster",1229337152.11043,556
7037,"Oryn Delta",1415280149.87738,355
7038,"Bayesia System",1476542330.76161,528
7038,"Helionis Cluster",1474559675.04369,564
7038,"Oryn Delta",607920846.363441,341
7039,"Bayesia System",925971352.089419,491
7039,"Helionis Cluster",1319997236.8606,559
7039,"Oryn Delta",978361917.08563,406
7040,"Bayesia System",838794029.972672,477
7040,"Helionis Cluster",1403745323.61807,556
7040,"Oryn Delta",954528270.336849,373
7041,"Bayesia System",1471536094.37441,545
7041,"Helionis Cluster",1399764656.84489,541
7041,"Oryn Delta",911630675.982394,346
7042,"Bayesia System",1008121592.42154,483
7042,"Helionis Cluster",1331898111.17359,596
7042,"Oryn Delta",1122965568.54424,450
7043,"Bayesia System",1028769804.15636,525
7043,"Helionis Cluster",1592095175.43726,483
7043,"Oryn Delta",1219363239.93884,375
7044,"Bayesia System",1699314821.17151,530
7044,"Helionis Cluster",1292137061.90283,550
7044,"Oryn Delta",902988451.216893,362
7045,"Bayesia System",1203216909.20637,530
7045,"Helionis Cluster",1429374158.29313,570
7045,"Oryn Delta",907570122.079707,381
7046,"Bayesia System",1676056265.03684,543
7046,"Helionis Cluster",1699948334.20357,586
7046,"Oryn Delta",788751830.753893,371
7047,"Bayesia System",2054782956.07253,434
7047,"Helionis Cluster",1948361591.40885,530
7047,"Oryn Delta",1151696478.89842,374
7048,"Bayesia System",1169781042.46257,477
7048,"Helionis Cluster",1862440878.59445,613
7048,"Oryn Delta",1721174433.89575,399
7049,"Bayesia System",1124034861.38398,503
7049,"Helionis Cluster",6005333312.48094,554
7049,"Oryn Delta",1706092664.91581,466
7050,"Bayesia System",1296843042.56211,521
7050,"Helionis Cluster",2340650074.70276,581
7050,"Oryn Delta",942098083.444166,407
7051,"Bayesia System",2038598116.43918,636
7051,"Helionis Cluster",1605775688.69807,532
7051,"Oryn Delta",1239915869.96389,442
7052,"Bayesia System",1780736824.27655,554
7052,"Helionis Cluster",1448424834.58746,508
7052,"Oryn Delta",1359961207.43875,417
7053,"Bayesia System",1180185275.91494,517
7053,"Helionis Cluster",1482394735.29953,469
7053,"Oryn Delta",781524933.190894,352
7054,"Bayesia System",1652063531.47668,535
7054,"Helionis Cluster",1974965772.18157,533
7054,"Oryn Delta",888016058.946975,373
7055,"Bayesia System",1491361852.60025,504
7055,"Helionis Cluster",1340548258.71984,584
7055,"Oryn Delta",677560915.694592,365
7056,"Bayesia System",1529577400.64202,509
7056,"Helionis Cluster",1370246717.95821,515
7056,"Oryn Delta",697532357.648934,341
7057,"Bayesia System",1062200741.26536,461
7057,"Helionis Cluster",1685660948.92671,553
7057,"Oryn Delta",977643358.019448,402
7058,"Bayesia System",1291368130.87115,493
7058,"Helionis Cluster",1181778134.31718,509
7058,"Oryn Delta",1437666292.90198,383
7059,"Bayesia System",903365366.673871,474
7059,"Helionis Cluster",1529650871.86955,554
7059,"Oryn Delta",732368646.976472,314
7060,"Bayesia System",1041185479.30478,487
7060,"Helionis Cluster",1575277797.77477,541
7060,"Oryn Delta",1526987634.27601,412
7061,"Bayesia System",691274752.509162,398
7061,"Helionis Cluster",1450907992.23406,622
7061,"Oryn Delta",815838245.069326,368
7062,"Bayesia System",831424772.255568,398
7062,"Helionis Cluster",1569272196.21397,575
7062,"Oryn Delta",887234193.705868,323
7063,"Bayesia System",1325820021.71286,507
7063,"Helionis Cluster",1480805856.53716,559
7063,"Oryn Delta",1009858836.58421,276
7064,"Bayesia System",1305598249.60466,480
7064,"Helionis Cluster",1741525871.67707,584
7064,"Oryn Delta",1141896839.04154,343
7065,"Bayesia System",1525430027.7636,527
7065,"Helionis Cluster",2740164281.66291,599
7065,"Oryn Delta",888242720.019582,308
7066,"Bayesia System",1410489172.15619,511
7066,"Helionis Cluster",1461618406.57153,587
7066,"Oryn Delta",1048174497.18879,375
7067,"Bayesia System",1275611279.76493,518
7067,"Helionis Cluster",1552289324.29223,619
7067,"Oryn Delta",715619923.890369,341
7068,"Bayesia System",1472552886.14757,604
7068,"Helionis Cluster",1745854260.99765,501
7068,"Oryn Delta",1480472209.75905,413
7069,"Bayesia System",1212394169.03003,519
7069,"Helionis Cluster",1565781375.10056,586
7069,"Oryn Delta",990917667.578853,444
7070,"Bayesia System",1109135819.50633,472
7070,"Helionis Cluster",1212258049.47128,561
7070,"Oryn Delta",855047759.651032,390
7071,"Bayesia System",1423504338.91552,572
7071,"Helionis Cluster",1813751500.76961,618
7071,"Oryn Delta",1293828623.79856,411
7072,"Bayesia System",1226771691.7853,453
7072,"Helionis Cluster",2870715588.09555,641
7072,"Oryn Delta",891730515.044427,395
7073,"Bayesia System",947307839.100023,452
7073,"Helionis Cluster",1674322651.57301,652
7073,"Oryn Delta",779584354.940333,445
7074,"Bayesia System",1118390159.75539,395
7074,"Helionis Cluster",1793250473.22939,481
7074,"Oryn Delta",1290112288.68507,329
7075,"Bayesia System",2987637502.43943,476
7075,"Helionis Cluster",1292823229.10249,546
7075,"Oryn Delta",834465883.3091,333
7076,"Bayesia System",1040890402.23786,442
7076,"Helionis Cluster",1388940842.97552,536
7076,"Oryn Delta",834539371.140284,287
7077,"Bayesia System",1374782230.25619,567
7077,"Helionis Cluster",1589632664.46639,574
7077,"Oryn Delta",932550473.527467,386
7078,"Bayesia System",1644937194.22361,505
7078,"Helionis Cluster",1119790021.78198,455
7078,"Oryn Delta",771550288.439942,325
7079,"Bayesia System",1400467776.66033,456
7079,"Helionis Cluster",1450445220.1442,535
7079,"Oryn Delta",3070240845.23698,447
7080,"Bayesia System",1126103256.76336,489
7080,"Helionis Cluster",2006424748.84096,557
7080,"Oryn Delta",773807399.961263,312
7081,"Bayesia System",938790381.994859,517
7081,"Helionis Cluster",1310946303.97395,543
7081,"Oryn Delta",659684500.549277,286
7082,"Bayesia System",1443510097.55705,495
7082,"Helionis Cluster",1559411953.18356,564
7082,"Oryn Delta",731081095.280655,327
7083,"Bayesia System",1187236401.16182,513
7083,"Helionis Cluster",1598858744.81831,580
7083,"Oryn Delta",710893274.597041,347
7084,"Bayesia System",1257705592.23315,474
7084,"Helionis Cluster",1623957715.94242,573
7084,"Oryn Delta",1040497410.45471,333
7085,"Bayesia System",1458028769.30984,631
7085,"Helionis Cluster",1286528444.73081,640
7085,"Oryn Delta",899144489.035942,382
7086,"Bayesia System",983962878.530352,452
7086,"Helionis Cluster",1263234977.03503,588
7086,"Oryn Delta",964019695.631409,443
7087,"Bayesia System",1354137577.75589,502
7087,"Helionis Cluster",1673529971.12977,562
7087,"Oryn Delta",1377784031.80672,404
7088,"Bayesia System",941579871.195473,457
7088,"Helionis Cluster",1699446399.74103,521
7088,"Oryn Delta",705693635.392279,321
7089,"Bayesia System",1527032268.36242,519
7089,"Helionis Cluster",1420898047.87224,546
7089,"Oryn Delta",1336909097.8574,376
7090,"Bayesia System",1341947737.73687,476
7090,"Helionis Cluster",1406984953.78894,470
7090,"Oryn Delta",2258949557.51931,382
7091,"Bayesia System",2184723574.36728,512
7091,"Helionis Cluster",1409580968.89192,613
7091,"Oryn Delta",1293791525.80171,384
7092,"Bayesia System",2620073572.671,488
7092,"Helionis Cluster",1520210637.9337,547
7092,"Oryn Delta",1809840477.05677,342
7093,"Bayesia System",1161666718.08539,482
7093,"Helionis Cluster",2459271926.10208,681
7093,"Oryn Delta",867929211.497252,358
7094,"Bayesia System",1140552472.47319,457
7094,"Helionis Cluster",1243901612.94822,515
7094,"Oryn Delta",865054495.007119,318
7095,"Bayesia System",972706191.669723,448
7095,"Helionis Cluster",2217246457.15944,525
7095,"Oryn Delta",1234517810.12952,357
7096,"Bayesia System",1134388257.15666,519
7096,"Helionis Cluster",1661967416.53239,513
7096,"Oryn Delta",1032539579.53661,400
7097,"Bayesia System",1146028095.18101,491
7097,"Helionis Cluster",2321981915.64782,546
7097,"Oryn Delta",1120463244.622,318
7098,"Bayesia System",1306924852.71329,493
7098,"Helionis Cluster",1281861013.2475,562
7098,"Oryn Delta",992838729.922342,369
7099,"Bayesia System",1449600315.18445,574
7099,"Helionis Cluster",1648205563.50178,573
7099,"Oryn Delta",1268394047.533,410
7100,"Bayesia System",1012487170.49389,440
7100,"Helionis Cluster",1690138529.26355,542
7100,"Oryn Delta",1001153970.21794,383
7101,"Bayesia System",1374803648.3472,420
7101,"Helionis Cluster",1869139254.03495,671
7101,"Oryn Delta",1426849614.28495,407
7102,"Bayesia System",1777149772.07658,590
7102,"Helionis Cluster",1099440530.3572,471
7102,"Oryn Delta",831902345.175193,370
7103,"Bayesia System",1251797003.75926,506
7103,"Helionis Cluster",1821978732.69298,501
7103,"Oryn Delta",650944235.227179,355
7104,"Bayesia System",3366351385.94715,433
7104,"Helionis Cluster",1831021001.05186,533
7104,"Oryn Delta",1637720114.39553,394
7105,"Bayesia System",1194425617.51017,475
7105,"Helionis Cluster",1200895719.09465,494
7105,"Oryn Delta",820564106.166007,338
7106,"Bayesia System",1019669937.64664,401
7106,"Helionis Cluster",1517336792.31562,523
7106,"Oryn Delta",1058915268.85912,368
7107,"Bayesia System",933572597.635002,471
7107,"Helionis Cluster",1331319700.06744,532
7107,"Oryn Delta",1184285018.19681,519
7108,"Bayesia System",963877153.486944,485
7108,"Helionis Cluster",1810720136.7495,577
7108,"Oryn Delta",723218653.500203,363
7109,"Bayesia System",1366763096.12957,492
7109,"Helionis Cluster",1408415939.78784,520
7109,"Oryn Delta",1338385561.96112,443
7110,"Bayesia System",1171712940.96298,450
7110,"Helionis Cluster",1643733380.47942,564
7110,"Oryn Delta",1022733837.11772,356
7111,"Bayesia System",1114964789.10645,476
7111,"Helionis Cluster",1503398780.51993,552
7111,"Oryn Delta",1022630326.23952,387
7112,"Bayesia System",1635954154.14273,431
7112,"Helionis Cluster",1237767303.20339,493
7112,"Oryn Delta",850801932.438529,400
7113,"Bayesia System",1103884551.37205,465
7113,"Helionis Cluster",1540352436.50727,630
7113,"Oryn Delta",982508692.525904,332
7114,"Bayesia System",1095152042.13952,465
7114,"Helionis Cluster",1816642165.53151,563
7114,"Oryn Delta",1174031765.38078,404
7115,"Bayesia System",1402868771.27131,508
7115,"Helionis Cluster",1460571339.20583,591
7115,"Oryn Delta",1600030920.50448,430
7116,"Bayesia System",999699701.871933,491
7116,"Helionis Cluster",1513845378.09278,588
7116,"Oryn Delta",856560170.907512,382
7117,"Bayesia System",788226602.052677,415
7117,"Helionis Cluster",1960942777.22103,700
7117,"Oryn Delta",726628878.36985,334
7118,"Bayesia System",979213210.026432,463
7118,"Helionis Cluster",1100026565.89304,486
7118,"Oryn Delta",1003287781.04476,375
7119,"Bayesia System",1472082352.8387,569
7119,"Helionis Cluster",1205314849.1198,552
7119,"Oryn Delta",1226102431.23091,488
7120,"Bayesia System",1017801841.61297,424
7120,"Helionis Cluster",2016287966.63538,570
7120,"Oryn Delta",1154800296.46924,423
7121,"Bayesia System",1616751796.14902,503
7121,"Helionis Cluster",753779409.046733,465
7121,"Oryn Delta",1560066765.08586,352
7122,"Bayesia System",1363005501.71721,531
7122,"Helionis Cluster",1299994276.4277,586
7122,"Oryn Delta",952313599.329624,334
7123,"Bayesia System",1189623266.88198,444
7123,"Helionis Cluster",1474258695.19085,553
7123,"Oryn Delta",1051538937.54947,418
7124,"Bayesia System",1751207718.35079,489
7124,"Helionis Cluster",1352615910.16762,526
7124,"Oryn Delta",963455641.927217,314
7125,"Bayesia System",1551473976.37858,539
7125,"Helionis Cluster",1600394548.02255,585
7125,"Oryn Delta",683132365.569625,373
7126,"Bayesia System",907358835.9034,490
7126,"Helionis Cluster",1386627279.6812,502
7126,"Oryn Delta",970097010.11413,337
7127,"Bayesia System",2484260327.13098,491
7127,"Helionis Cluster",1096635431.89522,491
7127,"Oryn Delta",1058559276.17541,396
7128,"Bayesia System",1300978427.39701,584
7128,"Helionis Cluster",1282861374.43362,559
7128,"Oryn Delta",732070487.303295,366
7129,"Bayesia System",1332057996.24181,550
7129,"Helionis Cluster",1824219378.58316,515
7129,"Oryn Delta",821582506.755522,380
7130,"Bayesia System",1172823689.73296,488
7130,"Helionis Cluster",1857500514.02586,652
7130,"Oryn Delta",1802007523.13783,345
7131,"Bayesia System",1509770092.60172,500
7131,"Helionis Cluster",1214145724.15715,530
7131,"Oryn Delta",634598082.799768,379
7132,"Bayesia System",1412328756.57587,499
7132,"Helionis Cluster",1027779257.61812,495
7132,"Oryn Delta",2356546562.92751,447
7133,"Bayesia System",1591127087.08597,516
7133,"Helionis Cluster",1360664519.52281,553
7133,"Oryn Delta",1194030417.94123,359
7134,"Bayesia System",1167696509.00549,446
7134,"Helionis Cluster",1812895959.63337,567
7134,"Oryn Delta",845171569.857487,346
7135,"Bayesia System",1473662888.33449,492
7135,"Helionis Cluster",1634249613.92174,602
7135,"Oryn Delta",896136358.928411,341
7136,"Bayesia System",1028155104.70896,490
7136,"Helionis Cluster",1660358450.07762,537
7136,"Oryn Delta",860321012.502988,313
7137,"Bayesia System",1008688143.58993,426
7137,"Helionis Cluster",1436292597.97537,521
7137,"Oryn Delta",1678662021.68421,408
7138,"Bayesia System",3172452772.08887,494
7138,"Helionis Cluster",1699774223.54526,632
7138,"Oryn Delta",995490733.246715,366
7139,"Bayesia System",1440036026.77708,511
7139,"Helionis Cluster",2111401515.09843,536
7139,"Oryn Delta",1290385959.31031,441
7140,"Bayesia System",1425986475.15122,544
7140,"Helionis Cluster",1736606981.87162,672
7140,"Oryn Delta",1092937010.51025,425
7141,"Bayesia System",1286237527.01413,554
7141,"Helionis Cluster",1567405700.89202,479
7141,"Oryn Delta",1535850538.47328,385
7142,"Bayesia System",1451578965.86834,533
7142,"Helionis Cluster",1126308959.5085,516
7142,"Oryn Delta",1192917021.16642,328
7143,"Bayesia System",1046605633.09308,449
7143,"Helionis Cluster",989791839.712999,499
